@relation 'Station 46001_X150.214.94.234.71.3.28.48_2.arff'

@attribute pres numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute WVHT numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric
@attribute WDIR numeric

@data
99880,0.258537,0.221053,0.179035,0.303495,0.363636,?,0.590377,0.61809,0.185185,?,?,?,0.768802
99890,0.502439,0.424561,0.292208,0.389332,0.432778,?,0.594278,0.547739,0.194444,?,?,?,0.857939
100040,0.57561,0.494737,0.349722,0.445126,0.471191,?,0.607282,0.527638,0.175926,?,?,?,0.860724
100140,0.44878,0.396491,0.269017,0.389332,0.404609,?,0.622887,0.552764,0.175926,?,?,?,0.841226
100160,0.195122,0.17193,0.170686,0.342735,0.331626,?,0.638492,0.562814,0.185185,?,?,?,0.844011
100110,0.068293,0.066667,0.158627,0.342735,0.362356,?,0.635891,0.522613,0.185185,?,?,?,0.844011
100120,0.087805,0.080702,0.113173,0.240956,0.272727,?,0.639792,0.517588,0.185185,?,?,?,0.668524
100040,0.190244,0.161404,0.076994,0.269773,0.276569,?,0.625488,0.557789,0.194444,?,?,?,0.626741
99770,0.282927,0.238596,0.083488,0.269773,0.199744,?,0.598179,0.572864,0.203704,?,?,?,0.568245
99430,0.126829,0.119298,0.080705,0.1729,0.184379,?,0.552666,0.487437,0.194444,?,?,?,0.445682
99600,0.141463,0.126316,0.089054,0.19252,0.275288,?,0.574772,0.477387,0.194444,?,?,?,1
99990,0.082927,0.084211,0.131725,0.342735,0.43662,?,0.611183,0.457286,0.194444,?,?,?,0.548747
100120,0.160976,0.14386,0.12987,0.389332,0.440461,?,0.630689,0.557789,0.231481,?,?,?,0.373259
100210,0.24878,0.214035,0.136364,0.389332,0.349552,?,0.643693,0.557789,0.212963,?,?,?,0.707521
100140,0.278049,0.242105,0.09833,0.389332,0.302177,?,0.641092,0.547739,0.203704,?,?,?,0.582173
99830,0.268293,0.221053,0.081633,0.389332,0.248399,?,0.621586,0.507538,0.212963,?,?,?,0.367688
99380,0.341463,0.287719,0.07885,0.12385,0.12548,?,0.557867,0.552764,0.203704,?,?,?,0.233983
98730,0.331707,0.291228,0.080705,0.138565,0.135723,?,0.49935,0.542714,0.212963,?,?,?,0.32312
98750,0.146341,0.136842,0.088126,0.19252,0.211268,?,0.453836,0.492462,0.194444,?,?,?,0.793872
99310,0.443902,0.375439,0.100186,0.19252,0.153649,?,0.486346,0.547739,0.212963,?,?,?,0.699164
99780,0.473171,0.414035,0.178108,0.215205,0.230474,?,0.561769,0.592965,0.212963,?,?,?,0.657382
99890,0.297561,0.259649,0.264378,0.445126,0.451985,?,0.612484,0.547739,0.212963,?,?,?,0.629526
99630,0.160976,0.175439,0.21243,0.445126,0.480154,?,0.616385,0.517588,0.212963,?,?,?,0.504178
99540,0.17561,0.154386,0.181818,0.445126,0.50064,?,0.60078,0.547739,0.212963,?,?,?,0.13649
99350,0.209756,0.182456,0.118738,0.445126,0.454545,?,0.570871,0.582915,0.259259,?,?,?,1
99350,0.341463,0.294737,0.128942,0.445126,0.34443,?,0.550065,0.567839,0.231481,?,?,?,0.866295
99530,0.463415,0.392982,0.119666,0.389332,0.181818,?,0.542263,0.572864,0.212963,?,?,?,0.779944
99860,0.458537,0.407018,0.135436,0.389332,0.207426,?,0.577373,0.628141,0.231481,?,?,?,0.788301
100010,0.390244,0.329825,0.139147,0.215205,0.235595,?,0.612484,0.613065,0.231481,?,?,?,0.738162
100250,0.370732,0.315789,0.179963,0.303495,0.289373,?,0.63199,0.572864,0.231481,?,?,?,0.766017
100160,0.395122,0.347368,0.159555,0.303495,0.241997,?,0.63329,0.557789,0.222222,?,?,?,0.688022
99860,0.419512,0.350877,0.157699,0.342735,0.3137,?,0.609883,0.537688,0.222222,?,?,?,0.48468
99480,0.560976,0.477193,0.185529,0.1729,0.206146,?,0.548765,0.572864,0.222222,?,?,?,0.454039
99300,0.580488,0.505263,0.237477,0.303495,0.304738,?,0.485046,0.61809,0.222222,?,?,?,0.506964
99140,0.439024,0.382456,0.277365,0.389332,0.428937,?,0.483745,0.59799,0.212963,?,?,?,0.529248
98790,0.531707,0.487719,0.331169,0.532802,0.494238,?,0.470741,0.582915,0.212963,?,?,?,0.490251
98410,0.409756,0.364912,0.30705,0.494788,0.46991,?,0.396619,0.61809,0.212963,?,?,?,0.456825
98780,0.478049,0.417544,0.29128,0.445126,0.459667,?,0.427828,0.572864,0.212963,?,?,?,0.629526
99260,0.42439,0.378947,0.304267,0.445126,0.459667,?,0.498049,0.537688,0.203704,?,?,?,0.607242
99500,0.317073,0.291228,0.239332,0.494788,0.454545,?,0.543563,0.542714,0.212963,?,?,?,0.534819
99400,0.15122,0.14386,0.273655,0.445126,0.491677,?,0.551365,0.582915,0.222222,?,?,?,0.54039
99280,0.180488,0.168421,0.24026,0.389332,0.526248,?,0.535761,0.542714,0.231481,?,?,?,0.571031
99320,0.063415,0.098246,0.205009,0.494788,0.477593,?,0.529259,0.492462,0.222222,?,?,?,0.512535
99460,0.404878,0.354386,0.198516,0.445126,0.40717,?,0.53446,0.552764,0.222222,?,?,?,0.584958
99700,0.429268,0.357895,0.187384,0.445126,0.341869,?,0.582575,0.572864,0.231481,?,?,?,0.582173
99870,0.434146,0.389474,0.242115,0.389332,0.390525,?,0.590377,0.492462,0.222222,?,?,?,0.571031
100140,0.653659,0.568421,0.294991,0.445126,0.384123,?,0.609883,0.512563,0.212963,?,?,?,0.601671
100390,0.419512,0.378947,0.255102,0.389332,0.422535,?,0.651495,0.527638,0.212963,?,?,?,0.548747
100590,0.390244,0.333333,0.201299,0.389332,0.325224,?,0.659298,0.422111,0.212963,?,?,?,0.674095
100880,0.55122,0.494737,0.206865,0.342735,0.304738,?,0.69961,0.472362,0.212963,?,?,?,0.67688
101060,0.560976,0.480702,0.250464,0.389332,0.353393,?,0.712614,0.502513,0.203704,?,?,?,0.693593
101320,0.536585,0.473684,0.24397,0.269773,0.295775,?,0.754226,0.60804,0.203704,?,?,?,0.752089
101670,0.4,0.361404,0.221707,0.342735,0.331626,?,0.807542,0.60804,0.212963,?,?,?,0.802228
101860,0.287805,0.277193,0.168831,0.240956,0.293214,?,0.846554,0.603015,0.212963,?,?,?,0.791086
102050,0.385366,0.336842,0.128015,0.240956,0.201024,?,0.881664,0.567839,0.212963,?,?,?,0.796657
102290,0.326829,0.277193,0.112245,0.215205,0.209987,?,0.908973,0.557789,0.203704,?,?,?,0.793872
102420,0.341463,0.284211,0.103896,0.19252,0.180538,?,0.93238,0.572864,0.222222,?,?,?,0.721448
102430,0.263415,0.263158,0.062152,0.215205,0.167734,?,0.93238,0.542714,0.222222,?,?,?,0.685237
102340,0.282927,0.266667,0.064935,0.1729,0.130602,?,0.927178,0.552764,0.212963,?,?,?,0.715877
102290,0.321951,0.280702,0.05102,0.138565,0.085787,?,0.915475,0.532663,0.212963,?,?,?,0.551532
102220,0.297561,0.25614,0.074212,0.1729,0.110115,?,0.912874,0.58794,0.231481,?,?,?,0.64624
102020,0.234146,0.207018,0.062152,0.898222,0.181818,?,0.889467,0.577889,0.222222,?,?,?,0.543175
101750,0.204878,0.178947,0.062152,0.154506,0.144686,?,0.863459,0.562814,0.222222,?,?,?,0.490251
101350,0.385366,0.333333,0.090909,0.154506,0.174136,?,0.828349,0.577889,0.222222,?,?,?,0.384401
101010,0.360976,0.298246,0.133581,0.494788,0.307298,?,0.788036,0.613065,0.231481,?,?,?,0.342618
100550,0.419512,0.354386,0.194805,0.445126,0.350832,?,0.737321,0.592965,0.231481,?,?,?,0.339833
100210,0.463415,0.424561,0.175325,0.303495,0.28041,?,0.686606,0.58794,0.231481,?,?,?,0.29805
99940,0.497561,0.42807,0.189239,0.445126,0.291933,?,0.643693,0.613065,0.222222,?,?,?,0.331476
99770,0.478049,0.424561,0.211503,0.303495,0.299616,?,0.608583,0.61809,0.231481,?,?,?,0.303621
99790,0.160976,0.14386,0.160482,0.342735,0.3137,?,0.585176,0.60804,0.222222,?,?,?,0.495822
99860,0.214634,0.185965,0.136364,0.303495,0.352113,?,0.596879,0.58794,0.222222,?,?,?,0.671309
99950,0.190244,0.157895,0.112245,0.303495,0.327785,?,0.611183,0.613065,0.231481,?,?,?,0.551532
100050,0.214634,0.185965,0.112245,0.303495,0.366197,?,0.624187,0.638191,0.259259,?,?,?,0.543175
99980,0.170732,0.150877,0.117811,0.269773,0.339309,?,0.624187,0.60804,0.296296,?,?,?,0.462396
99720,0.229268,0.189474,0.125232,0.494788,0.443022,?,0.613784,0.60804,0.305556,?,?,?,0.286908
99430,0.273171,0.242105,0.115028,0.303495,0.307298,?,0.589077,0.61809,0.287037,?,?,?,0.211699
99150,0.385366,0.333333,0.090909,0.303495,0.195903,?,0.551365,0.668342,0.305556,?,?,?,0.111421
98790,0.443902,0.37193,0.105751,0.269773,0.147247,?,0.509753,0.648241,0.305556,?,?,?,0.13649
98430,0.453659,0.375439,0.125232,0.240956,0.174136,?,0.461638,0.648241,0.268519,?,?,?,0.122563
98230,0.512195,0.449123,0.182746,0.240956,0.233035,?,0.443433,0.663317,0.287037,?,?,?,0.119777
98250,0.487805,0.403509,0.204082,0.342735,0.28041,?,0.444733,0.683417,0.296296,?,?,?,0.116992
98700,0.317073,0.263158,0.198516,0.389332,0.366197,?,0.483745,0.663317,0.296296,?,?,?,0.083565
99190,0.243902,0.2,0.146568,0.342735,0.345711,?,0.525358,0.653266,0.287037,?,?,?,0.013928
99560,0.278049,0.249123,0.138219,0.389332,0.340589,?,0.570871,0.678392,0.305556,?,?,?,0.103064
99890,0.234146,0.203509,0.119666,0.342735,0.372599,?,0.617685,0.663317,0.324074,?,?,?,0.295265
100110,0.156098,0.150877,0.123377,0.389332,0.395647,?,0.651495,0.658291,0.333333,?,?,?,0.267409
100260,0.156098,0.150877,0.095547,0.342735,0.426376,?,0.669701,0.663317,0.324074,?,?,?,0.35376
100550,0.053659,0.052632,0.079777,0.342735,0.391805,?,0.697009,0.683417,0.324074,?,?,?,0.309192
100890,0.092683,0.084211,0.076994,0.342735,0.40717,?,0.739922,0.723618,0.37037,?,?,?,0.481894
101160,0.229268,0.214035,0.064935,0.303495,0.431498,?,0.773732,0.673367,0.351852,?,?,?,0.707521
101350,0.278049,0.259649,0.040816,0.269773,0.189501,?,0.794538,0.663317,0.314815,?,?,?,0.693593
101500,0.365854,0.305263,0.061224,0.240956,0.135723,?,0.812744,0.633166,0.296296,?,?,?,0.607242
101440,0.214634,0.196491,0.06679,0.532802,0.21767,?,0.808843,0.668342,0.305556,?,?,?,0.582173
101030,0.253659,0.231579,0.065863,0.269773,0.268886,?,0.772432,0.653266,0.305556,?,?,?,0.465181
100420,0.390244,0.333333,0.105751,0.12385,0.162612,?,0.698309,0.623116,0.296296,?,?,?,0.387187
99920,0.37561,0.315789,0.128942,0.1729,0.227913,?,0.624187,0.643216,0.296296,?,?,?,0.370474
99670,0.243902,0.217544,0.123377,0.240956,0.235595,?,0.564369,0.643216,0.305556,?,?,?,0.518106
99430,0.317073,0.273684,0.154917,0.303495,0.31114,?,0.53186,0.648241,0.305556,?,?,?,0.635097
99100,0.195122,0.17193,0.127087,0.303495,0.293214,?,0.508453,0.638191,0.324074,?,?,?,0.674095
99100,0.341463,0.308772,0.112245,0.303495,0.289373,?,0.503251,0.648241,0.305556,?,?,?,0.665738
99330,0.341463,0.294737,0.135436,0.342735,0.362356,?,0.514954,0.683417,0.314815,?,?,?,0.846797
99540,0.37561,0.336842,0.2282,0.532802,0.446863,?,0.543563,0.668342,0.305556,?,?,?,0.802228
99500,0.385366,0.322807,0.223562,0.494788,0.414853,?,0.53316,0.668342,0.314815,?,?,?,0.877437
99820,0.287805,0.249123,0.16141,0.532802,0.417414,?,0.602081,0.673367,0.314815,?,?,?,0.977716
100180,0.22439,0.189474,0.178108,0.445126,0.43662,?,0.648895,0.748744,0.37037,?,?,?,0.933148
100230,0.2,0.164912,0.108534,0.445126,0.399488,?,0.6658,0.693467,0.388889,?,?,?,0.899721
100180,0.141463,0.115789,0.127087,0.389332,0.419974,?,0.648895,0.678392,0.37963,?,?,?,0.883008
99800,0.243902,0.217544,0.093692,0.389332,0.322663,?,0.613784,0.693467,0.37037,?,?,?,0.208914
99430,0.253659,0.214035,0.085343,0.389332,0.345711,?,0.581274,0.713568,0.388889,?,?,?,0.384401
98990,0.317073,0.277193,0.090909,0.1729,0.15749,?,0.529259,0.678392,0.37963,?,?,?,0.286908
98350,0.517073,0.435088,0.11039,0.12385,0.129321,?,0.462939,0.658291,0.351852,?,?,?,0.250696
97880,0.643902,0.582456,0.241187,0.269773,0.285531,?,0.384915,0.658291,0.314815,?,?,?,0.261838
97670,0.409756,0.364912,0.334879,0.389332,0.417414,?,0.344603,0.658291,0.305556,?,?,?,0.317549
97930,0.307317,0.270175,0.265306,0.389332,0.446863,?,0.355007,0.643216,0.305556,?,?,?,0.43454
97990,0.331707,0.280702,0.282004,0.389332,0.444302,?,0.379714,0.638191,0.314815,?,?,?,0.337047
97830,0.414634,0.361404,0.242115,0.445126,0.427657,?,0.352406,0.653266,0.305556,?,?,?,0.261838
97940,0.37561,0.326316,0.295918,0.445126,0.472471,?,0.364109,0.658291,0.324074,?,?,?,0.392758
98320,0.278049,0.235088,0.254174,0.677498,0.550576,?,0.387516,0.638191,0.324074,?,?,?,0.417827
98540,0.346341,0.287719,0.246753,0.622931,0.46735,?,0.420026,0.653266,0.314815,?,?,?,0.406685
98830,0.321951,0.273684,0.202226,0.303495,0.451985,?,0.443433,0.668342,0.324074,?,?,?,0.431755
99140,0.24878,0.22807,0.222635,0.389332,0.46735,?,0.496749,0.678392,0.333333,?,?,?,0.54039
99310,0.204878,0.17193,0.179963,0.445126,0.426376,?,0.529259,0.673367,0.333333,?,?,?,0.481894
99420,0.2,0.178947,0.153989,0.342735,0.391805,?,0.555267,0.658291,0.333333,?,?,?,0.423398
99470,0.141463,0.126316,0.134508,0.240956,0.390525,?,0.564369,0.678392,0.342593,?,?,?,0.364903
99570,0.131707,0.115789,0.102968,0.19252,0.330346,?,0.582575,0.723618,0.388889,?,?,?,0.350975
99660,0.087805,0.077193,0.083488,0.303495,0.346991,?,0.591678,0.678392,0.444444,?,?,?,0.844011
99720,0.112195,0.105263,0.080705,0.342735,0.355954,?,0.602081,0.683417,0.388889,?,?,?,0.913649
99870,0.185366,0.157895,0.058442,0.342735,0.317542,?,0.618986,0.673367,0.388889,?,?,?,0.969359
100040,0.107317,0.091228,0.065863,0.240956,0.391805,?,0.642393,0.743719,0.481481,?,?,?,0.746518
100200,0.146341,0.129825,0.056586,0.389332,0.394366,?,0.669701,0.768844,0.5,?,?,?,0.181058
100420,0.092683,0.080702,0.055659,0.342735,0.394366,?,0.697009,0.723618,0.444444,?,?,?,0.044568
100660,0.17561,0.147368,0.06679,0.269773,0.307298,?,0.73212,0.733668,0.435185,?,?,?,0.128134
100870,0.04878,0.052632,0.05102,0.303495,0.330346,?,0.760728,0.894472,0.518519,?,?,?,0.05571
101020,0.185366,0.147368,0.038033,0.303495,0.370038,?,0.771131,0.718593,0.527778,?,?,?,0.557103
100990,0.185366,0.168421,0.03525,0.215205,0.279129,?,0.769831,0.738693,0.462963,?,?,?,0.275766
100860,0.195122,0.164912,0.020408,0.215205,0.137004,?,0.755527,0.788945,0.5,?,?,?,0.300836
100660,0.2,0.161404,0.016698,0.303495,0.129321,?,0.73212,0.743719,0.546296,?,?,?,0.328691
100420,0.17561,0.147368,0.011132,0.575107,0.167734,?,0.704811,0.723618,0.5,?,?,?,0.317549
100260,0.243902,0.203509,0.006494,0.19252,0.017926,?,0.691808,0.748744,0.5,?,?,?,0.245125
100250,0.15122,0.126316,0.017625,0.812998,0.129321,?,0.681404,0.748744,0.518519,?,?,?,0.239554
100200,0.141463,0.122807,0.028757,0.494788,0.197183,?,0.681404,0.81407,0.537037,?,?,?,0.116992
100140,0.136585,0.126316,0.065863,0.389332,0.472471,?,0.674902,0.753769,0.527778,?,?,?,0.08078
100010,0.341463,0.284211,0.089981,0.389332,0.206146,?,0.676203,0.778894,0.527778,?,?,?,0.097493
100110,0.302439,0.263158,0.099258,0.389332,0.276569,?,0.682705,0.78392,0.518519,?,?,?,0.125348
100330,0.282927,0.235088,0.19295,0.389332,0.404609,?,0.697009,0.788945,0.5,?,?,?,0.100279
100410,0.219512,0.189474,0.16141,0.389332,0.435339,?,0.694408,0.768844,0.509259,?,?,?,0.047354
100550,0.165854,0.14386,0.175325,0.389332,0.444302,?,0.708713,0.79397,0.509259,?,?,?,0.016713
100670,0.170732,0.157895,0.120594,0.303495,0.472471,?,0.703511,0.81407,0.601852,?,?,?,0.785515
100660,0.273171,0.224561,0.12616,0.389332,0.371319,?,0.698309,0.788945,0.537037,?,?,?,0.699164
100640,0.487805,0.466667,0.122449,0.342735,0.163892,?,0.687906,0.748744,0.518519,?,?,?,0.724234
100680,0.44878,0.392982,0.128015,0.1729,0.221511,?,0.690507,0.773869,0.5,?,?,?,0.64624
100880,0.4,0.354386,0.14564,0.215205,0.204866,?,0.715215,0.768844,0.5,?,?,?,0.637883
101000,0.195122,0.168421,0.138219,0.269773,0.28169,?,0.752926,0.758794,0.481481,?,?,?,0.604457
100870,0.185366,0.161404,0.116883,0.269773,0.277849,?,0.751625,0.718593,0.490741,?,?,?,0.479109
100560,0.263415,0.217544,0.077922,0.240956,0.282971,?,0.73342,0.718593,0.481481,?,?,?,0.150418
100310,0.302439,0.259649,0.06308,0.043532,0.078105,?,0.703511,0.748744,0.5,?,?,?,0.220056
100080,0.204878,0.178947,0.049165,0.812998,0.234315,?,0.680104,0.743719,0.5,?,?,?,0.069638
99940,0.302439,0.249123,0.089981,0.154506,0.153649,?,0.642393,0.728643,0.5,?,?,?,0.977716
100010,0.429268,0.361404,0.127087,0.342735,0.240717,?,0.613784,0.738693,0.490741,?,?,?,0.888579
100210,0.463415,0.407018,0.136364,0.342735,0.207426,?,0.617685,0.748744,0.481481,?,?,?,0.78273
100290,0.536585,0.484211,0.188312,0.240956,0.25096,?,0.625488,0.748744,0.490741,?,?,?,0.735376
100390,0.541463,0.459649,0.190167,0.215205,0.21895,?,0.650195,0.748744,0.481481,?,?,?,0.715877
100590,0.526829,0.45614,0.175325,0.269773,0.235595,?,0.6671,0.763819,0.462963,?,?,?,0.654596
100710,0.473171,0.414035,0.151206,0.240956,0.189501,?,0.694408,0.758794,0.481481,?,?,?,0.612813
100740,0.346341,0.298246,0.103896,0.1729,0.166453,?,0.695709,0.733668,0.472222,?,?,?,0.64624
100710,0.282927,0.231579,0.084416,0.138565,0.162612,?,0.704811,0.738693,0.481481,?,?,?,0.699164
100790,0.317073,0.270175,0.077922,0.240956,0.183099,?,0.704811,0.763819,0.481481,?,?,?,0.665738
100800,0.346341,0.294737,0.09462,0.677498,0.224072,?,0.716515,0.753769,0.490741,?,?,?,0.707521
100680,0.4,0.336842,0.112245,0.215205,0.212548,?,0.702211,0.748744,0.481481,?,?,?,0.64624
100620,0.336585,0.284211,0.092764,0.19252,0.184379,?,0.686606,0.743719,0.5,?,?,?,0.690808
100600,0.321951,0.270175,0.120594,0.215205,0.239437,?,0.681404,0.743719,0.490741,?,?,?,0.587744
100520,0.195122,0.175439,0.076994,0.622931,0.266325,?,0.673602,0.738693,0.5,?,?,?,0.768802
100450,0.156098,0.126316,0.093692,0.532802,0.34443,?,0.678804,0.753769,0.490741,?,?,?,0.805014
100430,0.092683,0.087719,0.056586,0.532802,0.271447,?,0.676203,0.788945,0.5,?,?,?,0.816156
100320,0.078049,0.070175,0.058442,0.622931,0.340589,?,0.669701,0.798995,0.564815,?,?,?,0.860724
99910,0.126829,0.136842,0.04731,0.154506,0.222791,?,0.629389,0.79397,0.592593,?,?,?,0.317549
99260,0.429268,0.37193,0.068646,0.05886,0.078105,?,0.587776,0.708543,0.518519,?,?,?,0.295265
98730,0.619512,0.564912,0.179963,0.19252,0.184379,?,0.520156,0.723618,0.490741,?,?,?,0.233983
98230,0.634146,0.557895,0.294063,0.342735,0.368758,?,0.448635,0.728643,0.490741,?,?,?,0.211699
97950,0.614634,0.529825,0.346939,0.389332,0.417414,?,0.373212,0.733668,0.472222,?,?,?,0.153203
97780,0.497561,0.42807,0.304267,0.445126,0.423816,?,0.340702,0.738693,0.462963,?,?,?,0.116992
97890,0.453659,0.389474,0.274583,0.342735,0.409731,?,0.357607,0.738693,0.453704,?,?,?,0.08078
98500,0.317073,0.287719,0.265306,0.389332,0.441741,?,0.423927,0.798995,0.472222,?,?,?,0.927577
99030,0.321951,0.277193,0.215213,0.445126,0.462228,?,0.481144,0.768844,0.472222,?,?,?,0.791086
99430,0.346341,0.294737,0.198516,0.342735,0.432778,?,0.512354,0.773869,0.472222,?,?,?,0.740947
99880,0.341463,0.280702,0.166976,0.532802,0.358515,?,0.579974,0.80402,0.472222,?,?,?,0.844011
100350,0.214634,0.178947,0.241187,0.494788,0.491677,?,0.660598,0.824121,0.527778,?,?,?,0.774373
100740,0.287805,0.249123,0.25603,0.494788,0.519846,?,0.69961,0.829146,0.546296,?,?,?,0.752089
100900,0.443902,0.385965,0.222635,0.494788,0.421255,?,0.717815,0.80402,0.490741,?,?,?,0.746518
101010,0.385366,0.336842,0.181818,0.445126,0.348271,?,0.739922,0.809045,0.5,?,?,?,0.718663
100990,0.458537,0.410526,0.203154,0.445126,0.332907,?,0.745124,0.768844,0.509259,?,?,?,0.710306
100980,0.360976,0.312281,0.190167,0.269773,0.334187,?,0.739922,0.748744,0.518519,?,?,?,0.729805
100940,0.287805,0.259649,0.146568,0.342735,0.320102,?,0.73212,0.753769,0.509259,?,?,?,0.679666
100810,0.004878,0.010526,0.112245,0.269773,0.323944,?,0.730819,0.758794,0.509259,?,?,?,0
100770,0.009756,0.02807,0.111317,0.389332,0.358515,?,0.73212,0.839196,0.601852,?,?,?,0.189415
100780,0.019512,0.031579,0.09833,0.389332,0.336748,?,0.737321,0.80402,0.611111,?,?,?,0.331476
100840,0.112195,0.091228,0.062152,0.342735,0.320102,?,0.742523,0.748744,0.564815,?,?,?,0.481894
100850,0.126829,0.105263,0.056586,0.240956,0.335467,?,0.755527,0.78392,0.564815,?,?,?,0.289694
100830,0.097561,0.087719,0.048237,0.342735,0.372599,?,0.758127,0.81407,0.62963,?,?,?,0.253482
100890,0.160976,0.140351,0.038961,0.240956,0.361076,?,0.758127,0.809045,0.657407,?,?,?,0.983287
100910,0.117073,0.094737,0.030612,0.269773,0.385403,?,0.752926,0.798995,0.601852,?,?,?,0.908078
100940,0.214634,0.189474,0.024119,0.303495,0.216389,?,0.756827,0.788945,0.555556,?,?,?,0.885794
100910,0.15122,0.129825,0.038033,0.342735,0.148528,?,0.759428,0.834171,0.574074,?,?,?,0.002786
101060,0.063415,0.059649,0.024119,0.898222,0.345711,?,0.769831,0.809045,0.611111,?,?,?,0.128134
101000,0.156098,0.147368,0.022263,0.898222,0.377721,?,0.771131,0.809045,0.583333,?,?,?,0.651811
101120,0.141463,0.136842,0.025046,0.898222,0.134443,?,0.771131,0.758794,0.574074,?,?,?,0.529248
101100,0.292683,0.277193,0.030612,0.812998,0.070423,?,0.76593,0.79397,0.583333,?,?,?,0.662953
101100,0.326829,0.284211,0.049165,0.812998,0.09219,?,0.760728,0.743719,0.564815,?,?,?,0.690808
101030,0.365854,0.315789,0.05102,0.110975,0.06402,?,0.751625,0.728643,0.564815,?,?,?,0.682451
101000,0.229268,0.224561,0.049165,0.110975,0.102433,?,0.747724,0.713568,0.555556,?,?,?,0.710306
100890,0.273171,0.231579,0.042672,0.110975,0.088348,?,0.738622,0.79397,0.574074,?,?,?,0.690808
100710,0.229268,0.196491,0.050093,0.740037,0.139565,?,0.713914,0.79397,0.574074,?,?,?,0.573816
100330,0.404878,0.340351,0.06679,0.110975,0.087068,?,0.661899,0.78392,0.574074,?,?,?,0.537604
100130,0.385366,0.326316,0.132653,0.215205,0.202305,?,0.609883,0.81407,0.574074,?,?,?,0.629526
99870,0.307317,0.270175,0.105751,0.269773,0.213828,?,0.604681,0.809045,0.583333,?,?,?,0.690808
99780,0.356098,0.312281,0.116883,0.240956,0.25096,?,0.60078,0.788945,0.583333,?,?,?,0.710306
99800,0.278049,0.291228,0.141929,0.342735,0.31114,?,0.591678,0.778894,0.583333,?,?,?,0.718663
99880,0.336585,0.291228,0.122449,0.389332,0.279129,?,0.586476,0.78392,0.574074,?,?,?,0.674095
99720,0.385366,0.329825,0.142857,0.389332,0.25096,?,0.578674,0.80402,0.583333,?,?,?,0.70195
99630,0.356098,0.308772,0.122449,0.303495,0.261204,?,0.555267,0.78392,0.574074,?,?,?,0.693593
99630,0.443902,0.389474,0.179035,0.19252,0.253521,?,0.553966,0.798995,0.574074,?,?,?,0.746518
99670,0.390244,0.333333,0.181818,0.389332,0.335467,?,0.559168,0.79397,0.564815,?,?,?,0.724234
99720,0.312195,0.266667,0.169759,0.342735,0.336748,?,0.572172,0.80402,0.583333,?,?,?,0.777159
99700,0.195122,0.17193,0.154917,0.303495,0.409731,?,0.574772,0.80402,0.601852,?,?,?,0.746518
99720,0.214634,0.2,0.138219,0.389332,0.336748,?,0.578674,0.763819,0.592593,?,?,?,0.671309
99810,0.190244,0.157895,0.100186,0.342735,0.3137,?,0.589077,0.79397,0.583333,?,?,?,0.713092
100010,0.160976,0.136842,0.089981,0.342735,0.3137,?,0.613784,0.829146,0.638889,?,?,?,0.768802
100040,0.068293,0.063158,0.057514,0.342735,0.274008,?,0.629389,0.849246,0.657407,?,?,?,0.846797
100140,0.214634,0.178947,0.053803,0.342735,0.332907,?,0.635891,0.829146,0.648148,?,?,?,0.727019
100200,0.102439,0.087719,0.041744,0.303495,0.254802,?,0.650195,0.859296,0.638889,?,?,?,0.913649
100340,0.146341,0.129825,0.034323,0.303495,0.362356,?,0.669701,0.894472,0.712963,?,?,?,0.857939
100470,0.160976,0.129825,0.036178,0.622931,0.233035,?,0.680104,0.869347,0.685185,?,?,?,0.771588
100560,0.297561,0.25614,0.04731,0.342735,0.189501,?,0.685306,0.839196,0.657407,?,?,?,0.715877
100660,0.282927,0.245614,0.088126,0.389332,0.247119,?,0.681404,0.849246,0.648148,?,?,?,0.671309
100670,0.395122,0.340351,0.113173,0.445126,0.211268,?,0.695709,0.854271,0.666667,?,?,?,0.760446
100590,0.278049,0.242105,0.102041,0.389332,0.225352,?,0.687906,0.829146,0.657407,?,?,?,0.696379
100370,0.263415,0.224561,0.093692,0.19252,0.197183,?,0.681404,0.798995,0.657407,?,?,?,0.62117
100190,0.282927,0.242105,0.069573,0.389332,0.190781,?,0.659298,0.773869,0.657407,?,?,?,0.587744
100090,0.229268,0.192982,0.070501,0.138565,0.211268,?,0.654096,0.809045,0.666667,?,?,?,0.557103
99960,0.24878,0.2,0.050093,0.303495,0.179257,?,0.630689,0.79397,0.666667,?,?,?,0.504178
99920,0.253659,0.214035,0.04731,0.389332,0.166453,?,0.624187,0.78392,0.657407,?,?,?,0.381616
99990,0.160976,0.129825,0.042672,0.342735,0.18822,?,0.630689,0.809045,0.657407,?,?,?,0.334262
100220,0.102439,0.101754,0.072356,0.303495,0.37516,?,0.656697,0.874372,0.75,?,?,?,0.16156
100400,0.04878,0.049123,0.06308,0.269773,0.361076,?,0.680104,0.849246,0.787037,?,?,?,0.064067
100580,0.141463,0.129825,0.054731,0.303495,0.441741,?,0.703511,0.869347,0.712963,?,?,?,0.774373
100750,0.268293,0.224561,0.048237,0.303495,0.21767,?,0.711313,0.869347,0.685185,?,?,?,0.70195
100670,0.243902,0.207018,0.054731,0.303495,0.192061,?,0.712614,0.859296,0.703704,?,?,?,0.651811
