@relation ns.arff

@attribute DATE numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute WVHT numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric

@data
1335678600,195,7.8,9,3.03,9.09,6.53,?,998.4,4.7,4.4,?,?,?
1335682200,172,6,7.2,2.67,11.43,6.13,?,998.1,4.7,4.3,?,?,?
1335685800,178,6.9,8.2,2.49,10,6.29,?,997.4,4.8,4.3,?,?,?
1335689400,182,6.9,8.1,2.25,10.81,6.19,?,996.9,4.8,4.3,?,?,?
1335693000,193,7,8.6,2.65,10,6.71,?,996.5,4.5,4.3,?,?,?
1335696600,206,6.3,7.8,2.39,10,6.54,?,996.3,4.2,4.3,?,?,?
1335700200,213,5.1,6.2,2.56,10.81,6.9,?,996,4.3,4.3,?,?,?
1335703800,214,4.9,6.1,2.33,10,6.61,?,995.7,4.5,4.3,?,?,?
1335707400,202,4.6,5.7,2.62,9.09,6.69,?,995.4,4.3,4.3,?,?,?
1335711000,211,4.5,5.8,2.28,9.09,6.25,?,995.4,4.4,4.3,?,?,?
1335714600,197,4,4.8,2.47,9.09,6.59,?,995.7,4.5,4.3,?,?,?
1335721800,199,3.5,4.7,2.37,10,6.42,?,995.8,5,4.4,?,?,?
1335725400,207,2.1,2.8,2.61,9.09,6.68,?,996.3,5.5,4.4,?,?,?
1335729000,209,2.1,3.1,2.37,10,6.73,?,996.6,5.4,4.4,?,?,?
1335732600,285,1.5,2,2.01,9.09,6.31,?,997.1,6,4.5,?,?,?
1335736200,302,2,3,2.31,10,6.97,?,997.5,6.2,4.7,?,?,?
1335739800,318,3.2,4.2,2.1,9.09,7.01,?,998,6.2,4.9,?,?,?
1335747000,319,4.8,5.6,1.91,9.09,7.1,?,998.9,6.3,5.1,?,?,?
1335750600,284,5.1,6.6,1.95,10.81,7.06,?,999.5,5.7,5,?,?,?
1335754200,279,6,7.2,2.15,8.33,7,?,999.9,5.4,4.9,?,?,?
1335757800,280,6.7,7.9,2.26,10,6.95,?,999.9,5.4,4.9,?,?,?
1335761400,285,8.5,10.6,2.09,10,6.12,?,1000.1,5.2,4.7,?,?,?
1335765000,290,8.8,11.1,2.1,9.09,5.64,?,1000.3,5.1,4.6,?,?,?
1335768600,303,9.9,12,2.16,9.09,5.53,?,1000.8,5.2,4.5,?,?,?
1335772200,304,8.9,10.8,2.32,9.09,5.55,?,1000.9,5.2,4.4,?,?,?
1335775800,295,9.4,11.2,2.37,10,5.66,?,1001.3,5.3,4.4,?,?,?
1335779400,299,10.8,13.1,2.59,10,5.56,?,1001.5,5.2,4.4,?,?,?
1335783000,314,10,12.2,2.75,10,5.8,?,1002.1,5.3,4.4,?,?,?
1335786600,325,9.4,11.2,2.56,10,5.71,?,1002.9,4.9,4.3,?,?,?
1335790200,326,6.7,7.5,2.68,10,6.26,?,1003.4,4.8,4.3,?,?,?
1335793800,311,6.5,7.4,2.68,10,6.28,?,1003.6,4.9,4.3,?,?,?
1335797400,307,7.1,8.7,2.46,9.09,6.23,?,1003.7,5.2,4.3,?,?,?
1335801000,305,6,7.1,2.47,10,6.43,?,1004,5.2,4.3,?,?,?
1335804600,309,5.4,6.6,2.14,10,6.16,?,1004.2,5.6,4.3,?,?,?
1335808200,310,6.1,7.8,2.32,9.09,6.32,?,1004.3,6.2,4.3,?,?,?
1335811800,304,5.1,5.9,2.19,8.33,6.13,?,1004.5,6.4,4.4,?,?,?
1335815400,298,4.9,5.7,2.09,7.69,6.02,?,1004.7,6.2,4.5,?,?,?
1335819000,287,4.1,5,1.91,8.33,5.9,?,1005,6.3,4.6,?,?,?
1335822600,284,4.7,5.6,1.77,8.33,5.62,?,1005.3,6.2,4.7,?,?,?
1335826200,280,5,6,1.75,7.69,5.85,?,1005.4,6.1,4.7,?,?,?
1335833400,280,5.1,6.4,1.61,10,5.98,?,1005.6,6.2,4.8,?,?,?
1335837000,291,5.6,6.5,1.79,7.14,6.2,?,1005.5,6,4.9,?,?,?
1335840600,286,5.3,6.1,2.03,10,6.39,?,1005.6,6.1,4.9,?,?,?
1335844200,276,5.7,6.5,1.7,9.09,5.93,?,1005.6,6,4.9,?,?,?
1335847800,277,5.6,6.5,1.82,9.09,6.34,?,1005.6,5.5,4.8,?,?,?
1335851400,292,6.2,7.3,2,7.69,6.42,?,1005.8,5.3,4.8,?,?,?
1335855000,276,6.2,7.3,1.65,7.69,5.97,?,1005.8,5.2,4.8,?,?,?
1335858600,279,6.3,8,1.75,8.33,5.71,?,1005.8,5.4,4.8,?,?,?
1335862200,289,5.8,6.8,1.79,5.56,5.51,?,1005.7,5.8,4.8,?,?,?
1335865800,278,7.4,8.7,1.82,5.88,5.54,?,1006,5.5,4.7,?,?,?
1335869400,296,6.7,7.9,1.92,9.09,5.47,?,1006.1,5.8,4.7,?,?,?
1335873000,282,6.5,7.4,2.03,8.33,5.64,?,1006,5.4,4.6,?,?,?
1335876600,285,6.9,7.9,2.14,9.09,5.82,?,1006,5.5,4.6,?,?,?
1335880200,273,5.6,7,2.37,8.33,6,?,1006,5.3,4.6,?,?,?
1335883800,280,6,7.1,2.42,8.33,6.2,?,1006.1,5.4,4.6,?,?,?
1335887400,276,5,5.9,2.51,8.33,6.4,?,1005.9,6,4.6,?,?,?
1335891000,275,5.5,6.8,2.57,8.33,6.5,?,1006,6,4.6,?,?,?
1335894600,276,5.3,6.3,2.29,7.69,6.16,?,1006.1,5.7,4.6,?,?,?
1335898200,271,4.7,5.5,2.56,7.69,6.41,?,1006,6.3,4.6,?,?,?
1335901800,283,4.1,4.9,2.58,8.33,6.51,?,1005.7,6.3,4.7,?,?,?
1335905400,292,4.4,5.3,2.47,7.69,6.16,?,1005.9,6.4,4.7,?,?,?
1335909000,288,4.8,5.8,2.42,8.33,6.31,?,1006,6.3,4.8,?,?,?
1335912600,303,5.4,6.5,2.34,7.69,6.32,?,1006.1,6.2,4.8,?,?,?
1335919800,307,6.1,7.8,2.82,8.33,6.71,?,1006.2,5.7,4.9,?,?,?
1335923400,322,9.7,11.7,2.87,9.09,6.6,?,1005.9,5.4,4.9,?,?,?
1335927000,316,8.1,9.9,3.09,9.09,6.53,?,1006,5.2,4.8,?,?,?
1335930600,315,8.9,10.6,3.07,10,6.8,?,1006,4.8,4.8,?,?,?
1335934200,317,9.2,11.5,3.36,9.09,6.75,?,1006.2,4.3,4.7,?,?,?
1335937800,308,10.3,12.1,3.51,9.09,6.7,?,1006.4,4.3,4.7,?,?,?
1335941400,313,11.9,14.9,3.69,10,6.67,?,1006.4,4.3,4.7,?,?,?
1335945000,309,11.1,13.4,4.08,9.09,6.89,?,1006.5,4.4,4.6,?,?,?
1335948600,306,10.7,13.3,4.08,10,6.82,?,1006.8,4.2,4.6,?,?,?
1335952200,312,11.8,15.1,4.11,10,6.9,?,1006.8,4.1,4.6,?,?,?
1335955800,310,12.3,14.5,4.26,10,6.97,?,1007.2,4.1,4.6,?,?,?
1335959400,309,11.8,14.1,4.13,10,7,?,1007.4,3.9,4.5,?,?,?
1335963000,307,11,14.1,3.92,10.81,6.79,?,1007.7,3.8,4.5,?,?,?
1335966600,315,11.4,14.4,4.08,10,7.04,?,1008.1,3.7,4.5,?,?,?
1335970200,312,10.7,12.9,3.89,10,6.9,?,1008.2,3.7,4.5,?,?,?
1335973800,312,10.5,12.9,3.59,10,6.7,?,1008.3,3.9,4.5,?,?,?
1335977400,312,9.2,11.1,3.47,9.09,6.57,?,1008.6,4.3,4.6,?,?,?
1335981000,302,9.2,11.3,3.26,9.09,6.48,?,1008.6,4.4,4.5,?,?,?
1335984600,303,9,10.9,2.83,9.09,6.16,?,1008.5,4.6,4.5,?,?,?
1335988200,311,8.6,10.1,2.78,9.09,6.18,?,1009.1,4.4,4.6,?,?,?
1335991800,316,8.2,9.9,2.84,9.09,6.17,?,1009.3,4.6,4.6,?,?,?
1335995400,316,7,8.5,2.63,9.09,6.13,?,1009.4,4.7,4.6,?,?,?
1335999000,319,5.6,6.6,2.56,9.09,6.12,?,1009.6,4.6,4.6,?,?,?
1336002600,303,4,4.9,2.2,8.33,5.91,?,1009.8,4.6,4.6,?,?,?
1336006200,296,3.1,3.9,2.54,8.33,6.21,?,1009.5,4.7,4.7,?,?,?
1336009800,284,2.7,3.4,2.31,7.69,6.2,?,1009.5,4.7,4.7,?,?,?
1336013400,277,2.5,3.3,1.95,7.69,5.92,?,1009.4,4.5,4.7,?,?,?
1336017000,283,2.4,3.2,2.16,8.33,6.22,?,1009.3,4.4,4.7,?,?,?
1336020600,287,1.6,2.2,1.88,8.33,6.1,?,1009.3,4.2,4.7,?,?,?
1336024200,303,1.4,1.9,2.07,8.33,6.15,?,1009.6,3.8,4.6,?,?,?
1336027800,272,1.1,1.5,1.66,7.14,5.87,?,1009.7,3.7,4.6,?,?,?
1336031400,225,0.9,1.3,1.76,8.33,5.99,?,1009.5,3.7,4.6,?,?,?
1336035000,229,1.9,2.3,1.72,7.69,5.87,?,1009.7,3.8,4.6,?,?,?
1336038600,229,1.7,2.4,1.72,7.69,5.77,?,1009.8,3.7,4.6,?,?,?
1336042200,237,1.1,1.7,1.84,7.14,5.73,?,1009.7,3.7,4.6,?,?,?
1336045800,240,1.8,2.3,1.58,6.67,5.45,?,1009.9,3.7,4.6,?,?,?
1336049400,232,0.9,1.5,1.7,7.14,5.52,?,1009.7,3.6,4.6,?,?,?
1336053000,224,1.2,1.9,1.69,7.14,5.59,?,1009.7,3.6,4.5,?,?,?
1336056600,206,1.9,2.6,1.55,6.67,5.31,?,1009.8,3.8,4.5,?,?,?
1336060200,197,2.4,3,1.33,7.69,5.34,?,1009.7,4.3,4.5,?,?,?
1336063800,202,2.8,3.5,1.4,7.14,5.64,?,1009.2,4.4,4.6,?,?,?
1336067400,225,3.9,4.6,1.19,7.14,5.48,?,1008.8,4.5,4.7,?,?,?
1336071000,227,3.9,4.7,1.19,6.25,5.44,?,1008.6,4.3,4.7,?,?,?
1336074600,235,5,5.9,1.15,6.25,5.34,?,1008.3,5,4.7,?,?,?
1336078200,236,4.3,4.9,1.24,6.25,5.22,?,1007.8,5.2,4.7,?,?,?
1336081800,233,5.7,6.8,1.12,7.14,5.22,?,1007.5,5.1,4.8,?,?,?
1336085400,211,4.9,5.8,1.18,7.69,4.95,?,1007.3,5,4.8,?,?,?
1336089000,204,5.8,6.8,1.26,7.14,4.88,?,1006.7,4.8,4.8,?,?,?
1336092600,201,6.1,7.2,1.37,6.67,4.96,?,1005.9,4.8,4.8,?,?,?
1336096200,189,5.8,7,1.25,6.67,4.47,?,1005.2,4.1,4.8,?,?,?
1336099800,180,7.2,8.3,1.26,7.14,4.56,?,1004.5,3.8,4.8,?,?,?
1336103400,164,6.5,7.6,1.38,6.25,4.67,?,1003.8,3.2,4.8,?,?,?
1336107000,162,4.4,5.4,1.38,7.69,4.89,?,1003.4,3.1,4.7,?,?,?
1336110600,160,2.6,3.4,1.23,5.56,4.76,?,1003.2,3.1,4.7,?,?,?
1336114200,111,2,2.9,1.2,5.56,4.9,?,1003.1,3.1,4.7,?,?,?
1336117800,60,1.6,2.5,1.13,5,5.06,?,1003.3,3.1,4.7,?,?,?
1336121400,84,1.3,2.5,1.26,5.88,5.05,?,1003.6,3,4.7,?,?,?
1336125000,15,0.9,2.4,1.26,6.67,5.3,?,1004,2.9,4.7,?,?,?
1336128600,335,1.6,2.5,1.22,6.25,5.47,?,1004.7,2.9,4.7,?,?,?
1336132200,359,2.9,3.6,1.32,5.88,5.47,?,1004.9,2.9,4.7,?,?,?
1336135800,344,3,4.1,1.28,5.56,5.48,?,1005.7,2.8,4.7,?,?,?
1336139400,305,1.4,2.3,1.37,7.14,5.67,?,1006.1,2.3,4.6,?,?,?
1336143000,358,0.2,0.9,1.48,7.14,5.95,?,1006.3,2.1,4.6,?,?,?
1336146600,201,1.2,2.1,1.45,8.33,6.17,?,1006.8,2.5,4.6,?,?,?
1336150200,221,0.8,1.4,1.63,7.69,6.46,?,1007.4,2.7,4.7,?,?,?
1336153800,197,1.7,2.4,1.78,8.33,6.73,?,1007.7,2.5,4.7,?,?,?
1336157400,163,1.6,2.4,1.87,9.09,6.79,?,1008.1,2.6,4.8,?,?,?
1336161000,146,1.8,2.5,1.73,8.33,6.72,?,1008.2,3.2,4.9,?,?,?
1336164600,156,1.6,2.2,1.77,9.09,6.62,?,1008.5,3.4,5,?,?,?
1336168200,168,2.6,3.2,1.92,9.09,6.86,?,1008.7,3.6,5,?,?,?
1336171800,146,3.2,4.2,1.99,9.09,7.1,?,1008.9,4.1,5.1,?,?,?
1336175400,134,3.3,4.1,1.76,9.09,6.76,?,1009.2,4.5,5.1,?,?,?
1336179000,259,5.7,7.2,1.99,10,6.93,?,1009.2,4.9,5.1,?,?,?
1336182600,250,5.6,6.8,1.91,10,6.76,?,1009.4,5.5,5,?,?,?
1336186200,247,6,7.7,2.06,10,6.52,?,1009.8,5.3,4.9,?,?,?
1336189800,242,5.2,6.3,1.97,10,6.44,?,1009.8,5.2,4.9,?,?,?
1336193400,249,6.4,7.6,1.83,10,6.18,?,1010,4.8,4.9,?,?,?
1336197000,254,5.1,6.1,1.83,9.09,6.05,?,1010.2,4.5,4.9,?,?,?
1336200600,245,5.5,6.4,1.61,9.09,5.7,?,1010.4,4.6,4.8,?,?,?
1336204200,234,5,5.9,1.57,10,5.68,?,1010.4,4.5,4.8,?,?,?
1336207800,193,6.1,7.3,1.63,10,6.05,?,1010.3,4.4,4.8,?,?,?
1336211400,212,5,5.7,1.47,8.33,5.7,?,1010.4,4.4,4.8,?,?,?
1336215000,215,4.6,5.8,1.41,10,5.63,?,1010.4,4.4,4.7,?,?,?
1336218600,209,5.7,6.9,1.42,9.09,5.68,?,1010,4.3,4.8,?,?,?
1336222200,165,1.6,2,1.53,9.09,5.99,?,1009.8,3.9,4.8,?,?,?
1336225800,187,5,6.4,1.43,7.69,5.9,?,1009.7,3.6,4.8,?,?,?
1336229400,176,5,5.7,1.43,10,6.14,?,1009.4,3.4,4.8,?,?,?
1336233000,161,5.8,6.5,1.47,9.09,5.9,?,1009.2,3.1,4.8,?,?,?
1336236600,140,4.9,6.4,1.38,9.09,5.71,?,1008.9,3.3,4.9,?,?,?
1336240200,132,5.5,6.3,1.24,9.09,5.26,?,1008.5,3.5,4.9,?,?,?
1336243800,125,6.6,8.2,1.23,9.09,5.12,?,1007.9,3.9,4.9,?,?,?
1336247400,119,6.8,8.1,1.22,9.09,4.88,?,1007.3,4,4.9,?,?,?
1336251000,102,7.9,8.9,1.17,9.09,4.63,?,1006.4,4.2,4.9,?,?,?
1336254600,111,7.9,9.5,1.17,9.09,4.61,?,1005.6,4.3,4.9,?,?,?
1336258200,110,8.3,10.3,1.19,4.17,4.41,?,1004.7,4.3,4.8,?,?,?
1336261800,84,7,8.2,1.21,4.76,4.3,?,1003.6,4.4,4.8,?,?,?
1336265400,133,7.9,9.2,1.41,4.76,4.45,?,1002.5,4.4,4.8,?,?,?
1336269000,140,6.6,8.3,1.43,5,4.48,?,1001.8,4.5,4.8,?,?,?
1336272600,136,7.4,8.4,1.38,4.76,4.45,?,1001,4.1,4.8,?,?,?
1336276200,136,7.4,8.7,1.37,4.76,4.42,?,1000.2,4,4.8,?,?,?
1336279800,125,7.2,8,1.31,5.26,4.46,?,999.7,4.2,4.9,?,?,?
1336283400,116,6.8,8.3,1.23,5,4.38,?,999.1,4.2,4.9,?,?,?
1336287000,124,5.8,7.1,1.23,5.26,4.3,?,998.5,4.1,4.9,?,?,?
1336290600,116,5.6,6.7,1.21,5.26,4.49,?,997.6,3.8,4.8,?,?,?
1336294200,100,3.9,4.8,1.18,5.26,4.52,?,996.9,3.5,4.8,?,?,?
1336297800,77,2.2,2.9,1.17,5.56,4.84,?,996.3,3.4,4.8,?,?,?
1336301400,298,1.3,2.1,1.18,5.88,4.83,?,995.8,3.4,4.8,?,?,?
1336305000,285,3,3.9,1.31,5.88,4.97,?,995.6,3.2,4.7,?,?,?
1336308600,270,3.8,4.5,1.3,5.56,5.19,?,995.7,3.1,4.7,?,?,?
1336312200,257,5.2,6.1,1.36,5.56,5.31,?,995.8,2.9,4.7,?,?,?
1336315800,253,6.3,7.5,1.31,5.88,5.29,?,996.3,3.3,4.7,?,?,?
1336319400,252,6.2,7.6,1.35,5.88,4.93,?,996.8,3.7,4.8,?,?,?
1336323000,243,8.9,10.8,1.24,5.56,4.63,?,997.3,4.2,4.8,?,?,?
1336326600,251,9.1,10.7,1.44,5.88,4.52,?,998.1,4.3,4.9,?,?,?
1336330200,247,10.5,13.7,1.52,5.88,4.52,?,998.7,5.3,4.9,?,?,?
1336333800,247,10.3,13.3,1.68,4.55,4.45,?,999.6,5.3,4.9,?,?,?
1336337400,246,10.4,12.5,1.8,5.88,4.63,?,1000.7,5.5,4.9,?,?,?
1336341000,244,9.6,11.4,1.85,5.26,4.71,?,1001.8,5.3,4.9,?,?,?
1336344600,240,10.5,12.7,2.19,6.25,5.01,?,1002.8,5.3,4.9,?,?,?
1336348200,236,9.7,11.8,2.28,6.25,5.12,?,1003.9,5.2,4.9,?,?,?
1336351800,228,9.4,11.1,2.22,6.67,5.24,?,1004.9,5.1,4.9,?,?,?
1336355400,222,7.9,9.9,2.72,6.67,5.95,?,1005.8,4.9,4.9,?,?,?
1336359000,222,7.6,9.1,2.83,7.69,6.23,?,1006.6,4.5,4.9,?,?,?
1336362600,215,8,10,3.32,6.67,6.51,?,1006.9,4.6,4.9,?,?,?
1336366200,212,7.3,8.9,3.06,9.09,6.68,?,1007.3,4.5,4.9,?,?,?
1336369800,226,6.1,7.4,3.21,10,6.85,?,1007.8,4.3,4.9,?,?,?
1336373400,232,5.7,7,2.89,10,6.97,?,1008.3,4.3,4.9,?,?,?
1336377000,221,5.3,6.5,2.64,10,6.55,?,1008.4,4.2,4.9,?,?,?
1336380600,227,3,4.3,2.6,10,6.6,?,1008.3,3.8,4.9,?,?,?
1336384200,221,2.9,3.8,2.62,10.81,6.83,?,1008.4,3.7,4.9,?,?,?
1336387800,186,2.3,3.2,2.61,10,7.08,?,1008.2,3.7,4.9,?,?,?
1336391400,181,3.3,5,2.65,10,7.07,?,1008.1,3.7,4.9,?,?,?
1336395000,173,1.5,2.3,2.46,9.09,6.77,?,1007.9,3.7,4.9,?,?,?
1336398600,140,1,1.7,2.53,10,7.47,?,1007.6,3.5,4.9,?,?,?
1336402200,56,2.3,3.3,2.52,9.09,7.39,?,1007.4,3.6,4.8,?,?,?
1336405800,59,3.5,4.6,2.45,10,7.27,?,1007.2,3.9,4.8,?,?,?
1336409400,41,3.7,4.7,2.52,10,7.51,?,1007.1,4.2,4.9,?,?,?
1336413000,49,3.6,4.4,2.32,10,7.23,?,1006.9,4.3,4.9,?,?,?
1336416600,67,3.4,4.4,2.37,10,7.4,?,1006.5,4.5,5,?,?,?
1336420200,45,3.9,4.8,2.31,10,7.03,?,1006.1,4.8,5,?,?,?
1336423800,38,3,3.8,2.11,10,6.97,?,1005.9,4.7,5.2,?,?,?
1336427400,22,3,4,1.76,9.09,6.53,?,1005.5,4.5,5.3,?,?,?
1336431000,13,3.2,4.2,1.84,9.09,6.71,?,1005,4.6,5.3,?,?,?
1336434600,359,4.3,5.2,1.64,10,6.87,?,1004.6,5,5.4,?,?,?
1336438200,347,5,6.3,1.95,9.09,7.11,?,1004,5.4,5.4,?,?,?
1336441800,341,4.8,5.7,1.79,9.09,6.7,?,1003.7,5.2,5.4,?,?,?
1336445400,335,6.1,7.1,1.61,9.09,6.27,?,1003.5,5.1,5.4,?,?,?
1336449000,329,5.7,6.8,1.66,9.09,6.22,?,1003.2,4.8,5.3,?,?,?
1336452600,323,6.3,7.4,1.8,9.09,6.32,?,1003,4.9,5.2,?,?,?
1336456200,311,7,8.4,1.75,10,6.01,?,1003,4.7,5.1,?,?,?
1336459800,300,8.2,9.7,1.75,9.09,5.54,?,1003,4.7,5,?,?,?
1336463400,292,8.3,9.7,1.59,9.09,5.07,?,1002.7,4.6,5,?,?,?
1336467000,285,8.9,10.7,1.69,10,5.09,?,1002.6,4.6,5,?,?,?
1336470600,283,8.8,10.2,1.57,9.09,5.14,?,1002.6,4.6,5,?,?,?
1336474200,280,9.4,10.9,1.73,9.09,4.98,?,1002.5,4.7,5,?,?,?
1336477800,280,9.5,11.2,1.65,9.09,4.74,?,1002.4,4.8,4.9,?,?,?
1336481400,284,9.5,11.1,1.67,9.09,4.7,?,1002.5,4.6,4.9,?,?,?
1336485000,287,9,10.6,1.96,5.26,4.83,?,1002.9,4.7,4.9,?,?,?
1336488600,291,9.6,11.7,2.02,9.09,5.05,?,1003.4,5,5,?,?,?
1336492200,292,9.8,11.5,1.93,5.26,4.89,?,1004.1,5.3,5,?,?,?
1336499400,283,9.4,11.6,1.82,9.09,4.94,?,1005.1,5.9,5.1,?,?,?
1336503000,274,8.9,10.3,1.77,5.56,4.85,?,1005.7,5.7,5.1,?,?,?
1336506600,270,9.5,11.5,1.85,5.56,4.91,?,1006.3,5.8,5.1,?,?,?
1336510200,262,7.9,9.8,1.85,5.88,5.13,?,1006.7,5.9,5.1,?,?,?
1336513800,272,7.8,9.1,1.75,6.25,5.03,?,1007.2,5.9,5.1,?,?,?
1336517400,270,8.5,10.5,1.78,5.88,5.07,?,1007.5,5.8,5.1,?,?,?
1336521000,265,8,9.4,1.86,6.25,5.16,?,1007.8,5.6,5.1,?,?,?
1336524600,264,7.8,9.3,1.85,5.88,5.1,?,1008.1,5.6,5.1,?,?,?
1336528200,270,8.2,9.5,1.88,5.88,5.14,?,1008.3,5.5,5.1,?,?,?
1336531800,273,9.1,10.8,1.89,5.26,5,?,1008.6,5.5,5.1,?,?,?
1336535400,278,8.3,9.9,1.92,5.88,5.05,?,1008.7,5.3,5.1,?,?,?
1336539000,272,8.9,10.7,1.87,5.56,5.06,?,1009,4.9,5.1,?,?,?
1336542600,275,7.6,9,2.3,7.69,5.58,?,1009.3,4.8,5.1,?,?,?
1336546200,258,8.9,10.9,2.19,7.14,5.61,?,1009.5,4.9,5.1,?,?,?
1336549800,263,9.1,11.2,2.24,7.69,5.55,?,1009.7,4.2,5.1,?,?,?
1336553400,259,9.3,12.3,2.47,7.14,5.73,?,1009.7,4.3,5.1,?,?,?
1336557000,252,9.3,10.6,2.46,7.14,5.66,?,1009.6,4.4,5.1,?,?,?
1336560600,257,9.3,12.2,2.34,7.69,5.57,?,1009.4,4.3,5.1,?,?,?
1336564200,247,8.1,9.9,2.08,7.69,5.21,?,1009.4,4.5,5,?,?,?
1336567800,238,9.6,11.9,2.32,7.14,5.47,?,1009.4,4.3,5,?,?,?
1336571400,221,7.6,9.7,2.34,7.69,5.51,?,1009.2,4.1,5,?,?,?
1336575000,208,5.5,6.3,2.12,7.69,5.53,?,1009,3.9,5,?,?,?
1336578600,196,5,6.2,2.2,8.33,5.87,?,1008.7,4.1,5,?,?,?
1336582200,181,7.6,9.4,1.98,8.33,5.72,?,1008.3,4.1,5,?,?,?
1336585800,174,8.6,10,2.06,8.33,5.77,?,1007.6,4.1,5,?,?,?
1336589400,164,8.9,11.1,2.11,7.69,5.6,?,1007,4.3,5,?,?,?
1336593000,160,10.4,12.4,2.26,7.14,5.45,?,1006.4,4.5,5,?,?,?
1336596600,161,10.7,13.4,2.29,7.69,5.29,?,1005.6,4.7,5,?,?,?
1336603800,167,12.2,14.5,2.05,5.26,4.86,?,1003.8,4.7,5,?,?,?
1336607400,163,11.5,13.6,2.36,5.56,4.93,?,1002.9,4.8,5,?,?,?
1336611000,163,11.1,13.1,2.56,5.88,5.27,?,1001.9,5.1,5,?,?,?
1336614600,164,10.6,12.9,2.36,6.25,5.22,?,1000.9,5.3,5,?,?,?
1336618200,172,11.4,14.2,2.42,6.67,5.4,?,1000,5.5,5,?,?,?
1336621800,179,11.6,15.4,2.54,7.14,5.38,?,999.3,5.5,5,?,?,?
1336625400,178,11.9,14.6,2.85,6.25,5.67,?,998.4,5.6,5,?,?,?
1336629000,182,11.9,14.4,2.92,7.69,5.7,?,998,5.7,5,?,?,?
1336632600,186,11.6,14.1,3.05,7.69,5.99,?,998,5.7,5,?,?,?
1336636200,189,11.4,13.7,3.06,7.69,6.06,?,997.9,5.6,5,?,?,?
1336639800,193,10.6,12.9,3.39,8.33,6.37,?,998,5.6,4.9,?,?,?
1336643400,191,10.5,13.3,3.54,9.09,6.47,?,998,5.5,4.9,?,?,?
1336647000,193,8.8,10.5,3.54,10,6.62,?,998.1,5.5,4.9,?,?,?
1336650600,190,9,10.9,3.35,9.09,6.67,?,997.9,5.3,4.9,?,?,?
1336654200,197,8.8,11.4,3.7,10,7.12,?,997.7,5.1,4.9,?,?,?
1336657800,194,10.8,12.5,3.35,10.81,6.82,?,997.3,5,4.9,?,?,?
1336661400,193,9.4,11.4,3.55,10,7.1,?,997.2,4.9,4.9,?,?,?
1336665000,188,12,15.2,3.57,10.81,6.78,?,997.1,4.9,4.9,?,?,?
1336668600,183,11.5,14.7,4.08,10,7.36,?,997.1,4.9,4.9,?,?,?
1336672200,176,10.9,13.9,3.93,11.43,7.18,?,996.9,5,4.9,?,?,?
1336675800,169,10.8,12.8,3.77,10,6.91,?,996.5,5.2,4.9,?,?,?
1336679400,155,9.9,12.1,4.14,10.81,7.37,?,995.8,5.4,4.9,?,?,?
1336683000,155,9.9,12.3,3.75,10.81,6.93,?,994.8,5.5,4.9,?,?,?
1336686600,160,10.9,13.5,4.13,10.81,7.26,?,993.7,5.5,4.9,?,?,?
1336690200,153,11.5,14.4,3.75,11.43,6.68,?,992.1,5.7,4.9,?,?,?
1336693800,164,8.4,10.4,3.67,10.81,6.99,?,991.2,5.7,4.9,?,?,?
1336697400,178,8,9.8,3.91,10.81,7.06,?,990.5,5.6,4.9,?,?,?
1336701000,210,7.7,9.8,3.45,11.43,6.9,?,990.4,5.3,4.9,?,?,?
1336704600,243,8.4,10.6,3.6,10.81,7.18,?,990.7,5,4.9,?,?,?
1336708200,253,9.6,12.1,3.2,9.09,6.74,?,991.5,4.8,4.9,?,?,?
1336711800,238,10.3,12.3,3.27,10.81,6.68,?,992.6,4.8,4.9,?,?,?
1336715400,226,9.8,11.9,3.5,10,6.91,?,993.6,4.8,4.9,?,?,?
1336719000,225,9.1,11.5,3.31,9.09,6.88,?,994.6,4.7,4.9,?,?,?
1336722600,233,9.3,11.7,3.23,10.81,6.81,?,995.4,4.9,4.9,?,?,?
1336726200,240,10.3,12.4,3.87,9.09,7.15,?,996.7,5,4.9,?,?,?
1336729800,225,10,12.1,3.24,9.09,6.51,?,997.7,4.9,4.9,?,?,?
1336733400,226,10.3,12.8,3.37,9.09,6.48,?,998.5,4.5,4.9,?,?,?
1336737000,218,8.7,10.8,3.64,10,6.91,?,999,4.1,4.8,?,?,?
1336740600,215,9.4,11.4,3.62,10,6.82,?,999.4,4.4,4.8,?,?,?
1336744200,209,8.9,11.3,3.55,10,6.78,?,1000,4.4,4.8,?,?,?
1336747800,201,8.8,10.6,3.42,9.09,6.53,?,1000.5,4.6,4.8,?,?,?
1336751400,218,7,8.6,3.45,9.09,6.81,?,1001.3,4.7,4.8,?,?,?
1336755000,191,7,8.6,3.84,10,7.25,?,1002,3.8,4.8,?,?,?
1336758600,192,6.5,8.3,2.94,10.81,6.87,?,1002.5,4.2,4.9,?,?,?
1336762200,186,7.1,8.9,3.37,10,7.4,?,1002.9,4.6,4.9,?,?,?
1336765800,194,6.8,8,3.16,10.81,7.1,?,1003.1,4.7,4.9,?,?,?
1336769400,191,6.5,8.3,3.16,10,7.28,?,1003.2,4.8,4.9,?,?,?
