#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 07 10 01 50  98  7.0  8.2  1.02  7.14  3.93 999 1007.4  12.4  13.1 999.0 99.0 99.00
2015 07 10 02 50  99  6.8  8.1  1.10  6.67  4.01 999 1006.9  12.5  13.0 999.0 99.0 99.00
2015 07 10 03 50 105  7.3  8.4  1.07  4.35  4.15 999 1006.5  12.6  13.0 999.0 99.0 99.00
2015 07 10 04 50 101  6.5  7.9  1.12  4.35  4.32 999 1006.2  12.3  12.9 999.0 99.0 99.00
2015 07 10 05 50  94  6.4  7.6  1.08 12.90  4.37 999 1005.9  12.2  12.9 999.0 99.0 99.00
2015 07 10 06 50 104  6.7  8.2  1.11  4.76  4.44 999 1006.0  12.3  12.9 999.0 99.0 99.00
2015 07 10 07 50  97  6.0  6.7  1.20 12.90  4.90 999 1005.9  12.1  12.9 999.0 99.0 99.00
2015 07 10 08 50  85  5.2  5.8  1.08  5.00  4.50 999 1005.6  12.2  12.9 999.0 99.0 99.00
2015 07 10 09 50  78  6.0  6.8  1.19  5.00  4.83 999 1005.3  12.3  12.8 999.0 99.0 99.00
2015 07 10 10 50  80  6.0  7.2  1.24 16.00  5.00 999 1005.0  12.3  12.8 999.0 99.0 99.00
2015 07 10 11 50  75  6.5  7.7  1.05  8.33  4.37 999 1004.7  12.4  12.8 999.0 99.0 99.00
2015 07 10 12 50  64  5.4  6.1  1.13 12.90  4.64 999 1004.3  12.4  12.8 999.0 99.0 99.00
2015 07 10 13 50  69  6.6  8.0  0.99  7.69  4.10 999 1004.1  12.3  12.7 999.0 99.0 99.00
2015 07 10 14 50  66  7.0  8.0  0.92  4.76  3.77 999 1003.8  12.4  12.7 999.0 99.0 99.00
2015 07 10 15 50  60  6.3  7.6  0.97  4.76  4.14 999 1003.8  12.4  12.7 999.0 99.0 99.00
2015 07 10 16 50  65  5.3  6.4  0.95  7.69  4.07 999 1003.8  12.3  12.8 999.0 99.0 99.00
2015 07 10 17 50  58  5.6  6.5  0.94  9.09  4.35 999 1003.7  12.3  12.8 999.0 99.0 99.00
2015 07 10 18 50  62  5.7  6.6  1.07  9.09  4.79 999 1003.6  12.5  12.8 999.0 99.0 99.00
2015 07 10 19 50  50  4.4  5.2  1.07  9.09  4.86 999 1003.7  12.5  12.8 999.0 99.0 99.00
2015 07 10 20 50  50  4.9  5.9  1.01  8.33  4.88 999 1004.1  12.6  12.8 999.0 99.0 99.00
2015 07 10 21 50  44  4.7  5.3  0.92  8.33  4.73 999 1004.3  12.7  12.8 999.0 99.0 99.00
2015 07 10 22 50  45  3.5  4.5  1.09  7.69  4.97 999 1004.2  12.4  12.8 999.0 99.0 99.00
2015 07 10 23 50  44  3.8  4.4  1.04  8.33  5.09 999 1004.1  12.7  12.8 999.0 99.0 99.00
2015 07 11 00 50  38  4.1  5.0  1.17 10.00  5.72 999 1004.1  13.0  12.9 999.0 99.0 99.00
2015 07 11 01 50  40  5.4  6.2  1.11  9.09  5.68 999 1004.0  12.9  13.0 999.0 99.0 99.00
2015 07 11 02 50  33  5.1  6.1  1.12  9.09  5.65 999 1003.7  12.7  13.1 999.0 99.0 99.00
2015 07 11 03 50  22  4.4  5.1  1.09  9.09  5.67 999 1003.5  12.6  13.1 999.0 99.0 99.00
2015 07 11 04 50  24  3.3  4.2  1.09  9.09  5.83 999 1003.5  12.7  13.1 999.0 99.0 99.00
2015 07 11 05 50  17  2.8  3.4  1.06  9.09  6.03 999 1003.7  12.8  13.1 999.0 99.0 99.00
2015 07 11 06 50  17  2.9  3.6  1.18 10.00  7.04 999 1003.8  12.8  13.1 999.0 99.0 99.00
2015 07 11 07 50 345  1.6  2.1  1.22 10.00  7.32 999 1004.0  12.5  13.1 999.0 99.0 99.00
2015 07 11 08 50 330  1.7  2.1  1.26  9.09  7.39 999 1004.0  12.7  13.1 999.0 99.0 99.00
2015 07 11 09 50  31  2.4  3.7  1.24 16.00  7.71 999 1004.0  12.2  13.1 999.0 99.0 99.00
2015 07 11 10 50 342  3.0  4.3  1.34  9.09  7.78 999 1004.0  12.4  13.1 999.0 99.0 99.00
2015 07 11 11 50 351  4.3  5.8  1.40  9.09  7.51 999 1003.9  12.0  13.3 999.0 99.0 99.00
2015 07 11 12 50  19  5.9  7.2  1.37  9.09  7.01 999 1003.8  12.2  13.3 999.0 99.0 99.00
2015 07 11 13 50 359  3.4  4.3  1.27  9.09  7.12 999 1004.0  12.6  13.3 999.0 99.0 99.00
2015 07 11 14 50   2  4.2  5.1  1.25  9.09  7.03 999 1004.0  12.8  13.3 999.0 99.0 99.00
2015 07 11 15 50 347  4.0  4.7  1.22  9.09  6.81 999 1004.1  12.7  13.3 999.0 99.0 99.00
2015 07 11 16 50 336  3.7  4.2  1.04 10.00  6.53 999 1004.2  12.4  13.3 999.0 99.0 99.00
2015 07 11 17 50 351  3.2  4.3  0.93  9.09  5.99 999 1004.3  12.9  13.2 999.0 99.0 99.00
2015 07 11 18 50 353  3.2  3.9  1.18  9.09  6.97 999 1004.6  13.0  13.2 999.0 99.0 99.00
2015 07 11 19 50   4  3.2  3.8  1.20  9.09  6.81 999 1004.8  13.0  13.3 999.0 99.0 99.00
2015 07 11 20 50 345  2.8  3.5  1.01  9.09  5.99 999 1005.0  13.1  13.4 999.0 99.0 99.00
2015 07 11 21 50 337  2.6  3.2  1.16 16.00  6.85 999 1005.2  13.2  13.5 999.0 99.0 99.00
2015 07 11 22 50 357  2.3  3.0  1.13  9.09  6.53 999 1005.3  13.1  13.7 999.0 99.0 99.00
2015 07 11 23 50 324  1.5  2.0  1.04  8.33  6.23 999 1005.6  13.1  13.9 999.0 99.0 99.00
2015 07 12 00 50 277  1.4  2.1  1.11  8.33  6.65 999 1005.6  13.2  13.9 999.0 99.0 99.00
2015 07 12 01 50 254  3.2  4.3  1.15  8.33  6.83 999 1005.3  13.2  14.1 999.0 99.0 99.00
2015 07 12 02 50 321  2.7  3.2  1.02  8.33  6.31 999 1005.3  12.8  14.1 999.0 99.0 99.00
2015 07 12 03 50 327  2.7  3.5  0.97  9.09  6.24 999 1005.2  12.2  14.0 999.0 99.0 99.00
2015 07 12 04 50 311  1.8  2.4  0.99 16.00  6.84 999 1005.2  12.4  13.8 999.0 99.0 99.00
2015 07 12 05 50 279  1.1  1.6  1.04 14.81  7.23 999 1005.4  12.2  13.7 999.0 99.0 99.00
2015 07 12 06 50 221  1.1  1.6  0.90 14.81  6.67 999 1005.4  12.3  13.7 999.0 99.0 99.00
2015 07 12 07 50 223  1.9  2.5  0.95  8.33  6.96 999 1005.6  12.4  13.7 999.0 99.0 99.00
2015 07 12 08 50 203  2.6  3.2  0.88 16.00  7.17 999 1005.6  12.0  13.7 999.0 99.0 99.00
2015 07 12 09 50 203  2.1  2.7  0.89 16.00  7.35 999 1005.6  12.3  13.7 999.0 99.0 99.00
2015 07 12 10 50 214  3.3  3.9  0.99 16.00  7.50 999 1005.4  12.7  13.7 999.0 99.0 99.00
2015 07 12 11 50 237  4.2  5.2  1.00 16.00  7.81 999 1005.3  12.3  13.6 999.0 99.0 99.00
2015 07 12 12 50 256  4.3  5.2  0.98  8.33  6.93 999 1005.3  12.5  13.4 999.0 99.0 99.00
2015 07 12 13 50 261  3.6  4.2  0.93  8.33  5.68 999 1005.3  12.8  13.3 999.0 99.0 99.00
2015 07 12 14 50 249  3.0  3.7  0.85  7.69  5.37 999 1005.2  12.8  13.4 999.0 99.0 99.00
2015 07 12 15 50 251  4.4  5.1  0.84  8.33  4.91 999 1005.3  12.8  13.3 999.0 99.0 99.00
2015 07 12 16 50 240  2.7  3.2  0.82 16.00  5.25 999 1005.3  12.6  13.3 999.0 99.0 99.00
2015 07 12 17 50 226  4.5  5.3  0.86 16.00  6.00 999 1005.4  12.6  13.3 999.0 99.0 99.00
2015 07 12 18 50 214  4.2  5.0  0.96 10.00  6.10 999 1005.3  12.6  13.4 999.0 99.0 99.00
2015 07 12 19 50 193  5.1  6.0  0.96  9.09  5.94 999 1005.4  12.6  13.5 999.0 99.0 99.00
2015 07 12 20 50 194  5.4  6.3  1.07 10.00  6.12 999 1005.5  12.6  13.6 999.0 99.0 99.00
2015 07 12 21 50 190  5.8  6.8  1.21  9.09  6.11 999 1005.6  12.6  13.5 999.0 99.0 99.00
2015 07 12 22 50 196  5.6  6.9  1.46 10.00  6.17 999 1005.5  12.2  13.4 999.0 99.0 99.00
2015 07 12 23 50 196  5.5  6.5  1.40  9.09  6.04 999 1005.6  12.3  13.4 999.0 99.0 99.00
2015 07 13 00 50 202  6.1  7.6  1.62  9.09  6.23 999 1005.5  11.5  13.3 999.0 99.0 99.00
2015 07 13 01 50 192  5.6  6.6  1.80  9.09  6.20 999 1005.4  12.3  13.4 999.0 99.0 99.00
2015 07 13 02 50 198  5.2  6.7  1.68  8.33  5.77 999 1005.2  12.2  13.4 999.0 99.0 99.00
2015 07 13 03 50 187  6.0  7.2  1.48  9.09  5.45 999 1005.1  11.9  13.5 999.0 99.0 99.00
2015 07 13 04 50 180  6.4  7.2  1.27 10.00  5.00 999 1004.7  12.2  13.6 999.0 99.0 99.00
2015 07 13 05 50 182  6.8  8.4  1.29 10.00  4.90 999 1004.5  12.1  13.5 999.0 99.0 99.00
2015 07 13 06 50 186  7.5  8.5  1.37 10.00  5.53 999 1004.4  12.3  13.5 999.0 99.0 99.00
2015 07 13 07 50 195  6.7  7.9  1.29 10.00  5.08 999 1004.4  12.1  13.5 999.0 99.0 99.00
2015 07 13 08 50 201  7.8  9.4  1.58 10.00  5.68 999 1004.4  11.5  13.5 999.0 99.0 99.00
2015 07 13 09 50 222  4.7  5.9  1.56 10.00  5.77 999 1004.6  11.7  13.5 999.0 99.0 99.00
2015 07 13 10 50 219  7.0  8.0  1.55  9.09  5.60 999 1004.5  12.1  13.5 999.0 99.0 99.00
2015 07 13 11 50 230  5.5  6.9  1.79 10.00  5.96 999 1004.4  12.1  13.4 999.0 99.0 99.00
2015 07 13 12 50 233  6.9  8.4  1.87  9.09  5.96 999 1004.4  12.1  13.4 999.0 99.0 99.00
2015 07 13 13 50 228  7.5  9.2  1.80  9.09  5.72 999 1004.6  11.6  13.4 999.0 99.0 99.00
2015 07 13 14 50 222  6.9  8.2  1.85  8.33  5.43 999 1004.9  11.7  13.4 999.0 99.0 99.00
2015 07 13 15 50 221  6.5  7.7  1.82  8.33  5.39 999 1005.0  11.9  13.3 999.0 99.0 99.00
2015 07 13 16 50 224  6.3  7.8  1.63  9.09  5.11 999 1005.3  12.0  13.3 999.0 99.0 99.00
2015 07 13 17 50 216  6.2  7.1  1.75  9.09  5.46 999 1005.5  11.8  13.3 999.0 99.0 99.00
2015 07 13 18 50 215  6.4  8.0  1.55  6.67  5.27 999 1005.8  11.9  13.3 999.0 99.0 99.00
2015 07 13 19 50 209  6.5  7.7  1.60 10.00  5.46 999 1006.0  12.0  13.3 999.0 99.0 99.00
2015 07 13 20 50 198  5.1  7.6  1.51  7.14  5.36 999 1006.5  11.0  13.3 999.0 99.0 99.00
2015 07 13 21 50 212  6.8  8.0  1.62  6.67  5.32 999 1006.8  12.0  13.4 999.0 99.0 99.00
2015 07 13 22 50 208  6.8  8.2  1.74  7.14  5.56 999 1007.1  12.3  13.4 999.0 99.0 99.00
2015 07 13 23 50 199  7.1  8.4  1.87  9.09  5.78 999 1007.1  12.3  13.5 999.0 99.0 99.00
2015 07 14 00 50 206  7.3  8.6  2.13  9.09  5.96 999 1007.4  12.4  13.5 999.0 99.0 99.00
2015 07 14 01 50 204  5.1  6.3  2.24  7.69  5.91 999 1007.7  11.4  13.5 999.0 99.0 99.00
2015 07 14 02 50 214  6.9  8.2  2.07  9.09  5.67 999 1007.8  12.2  13.5 999.0 99.0 99.00
2015 07 14 03 50 197  5.2  6.2  2.11  8.33  5.60 999 1007.9  12.2  13.5 999.0 99.0 99.00
2015 07 14 04 50 213  6.7  8.0  1.91  9.09  5.60 999 1007.9  12.5  13.5 999.0 99.0 99.00
2015 07 14 05 50 206  6.8  8.1  1.92  7.69  5.66 999 1008.0  12.4  13.5 999.0 99.0 99.00
2015 07 14 06 50 193  5.9  7.5  1.99 10.00  5.97 999 1008.1  12.4  13.5 999.0 99.0 99.00
2015 07 14 07 50 191  6.4  7.7  2.03 10.00  6.43 999 1008.1  12.2  13.4 999.0 99.0 99.00
2015 07 14 08 50 201  7.4  8.6  2.10 10.00  6.47 999 1008.1  11.7  13.4 999.0 99.0 99.00
2015 07 14 09 50 192  5.2  6.2  1.77  9.09  5.85 999 1007.9  11.4  13.4 999.0 99.0 99.00
2015 07 14 10 50 218  6.1  7.2  2.13 10.00  6.80 999 1007.7  11.7  13.3 999.0 99.0 99.00
2015 07 14 11 50 238  7.5  8.9  1.97 10.00  6.22 999 1007.7  11.6  13.3 999.0 99.0 99.00
2015 07 14 12 50 231  8.2 10.9  2.14 10.00  6.16 999 1007.9  11.8  13.3 999.0 99.0 99.00
2015 07 14 13 50 237  8.7 11.2  2.35 10.00  6.27 999 1008.1  11.5  13.3 999.0 99.0 99.00
2015 07 14 14 50 227  7.9  9.1  2.32  9.09  6.01 999 1008.2  12.1  13.2 999.0 99.0 99.00
2015 07 14 15 50 237  7.3  9.2  2.27 10.00  5.78 999 1008.4  11.8  13.2 999.0 99.0 99.00
2015 07 14 16 50 239  7.4  8.6  2.20  8.33  5.68 999 1008.5  11.7  13.2 999.0 99.0 99.00
2015 07 14 17 50 240  7.2  8.9  1.87  7.14  5.45 999 1008.5  12.2  13.2 999.0 99.0 99.00
2015 07 14 18 50 231  6.7  8.0  1.82  8.33  5.50 999 1008.5  12.1  13.2 999.0 99.0 99.00
2015 07 14 19 50 232  6.4  7.3  1.93 10.81  6.04 999 1008.7  12.5  13.3 999.0 99.0 99.00
2015 07 14 20 50 236  5.7  7.0  1.85 10.81  6.11 999 1008.9  12.5  13.4 999.0 99.0 99.00
2015 07 14 21 50 236  5.3  6.3  1.90  8.33  6.26 999 1009.2  12.6  13.5 999.0 99.0 99.00
2015 07 14 22 50 225  4.9  6.1  1.93 10.00  6.38 999 1009.2  12.7  13.6 999.0 99.0 99.00
2015 07 14 23 50 252  5.4  6.4  1.92 10.00  6.54 999 1009.6  12.7  13.7 999.0 99.0 99.00
2015 07 15 00 50 268  3.9  4.8  1.71  9.09  6.20 999 1009.7  12.3  13.6 999.0 99.0 99.00
2015 07 15 01 50 248  5.2  6.3  2.06  8.33  6.40 999 1009.8  13.0  13.7 999.0 99.0 99.00
2015 07 15 02 50 257  5.9  7.1  2.17  7.69  6.23 999 1009.9  13.0  13.6 999.0 99.0 99.00
2015 07 15 03 50 244  7.0  8.5  2.21  7.69  6.01 999 1010.2  12.4  13.6 999.0 99.0 99.00
2015 07 15 04 50 250  7.0  8.3  1.99  6.67  5.37 999 1010.5  11.9  13.6 999.0 99.0 99.00
2015 07 15 05 50 252  7.1  8.3  1.87  8.33  5.41 999 1010.3  12.6  13.6 999.0 99.0 99.00
2015 07 15 06 50 251  6.6  7.9  1.90  8.33  5.53 999 1010.4  12.6  13.5 999.0 99.0 99.00
2015 07 15 07 50 245  6.4  7.4  1.66 10.00  5.36 999 1010.6  12.6  13.4 999.0 99.0 99.00
2015 07 15 08 50 235  6.6  7.6  1.71  7.14  5.66 999 1010.9  12.6  13.4 999.0 99.0 99.00
2015 07 15 09 50 247  7.4  8.5  1.63 10.00  5.61 999 1011.0  12.0  13.4 999.0 99.0 99.00
2015 07 15 10 50 245  6.3  7.2  1.65  9.09  5.61 999 1011.2  12.3  13.4 999.0 99.0 99.00
2015 07 15 11 50 246  6.7  7.9  1.64  9.09  5.87 999 1011.2  12.4  13.4 999.0 99.0 99.00
2015 07 15 12 50 232  5.8  7.0  1.77 10.00  6.08 999 1011.2  12.4  13.5 999.0 99.0 99.00
2015 07 15 13 50 231  5.7  6.9  1.67  8.33  5.74 999 1011.2  12.4  13.5 999.0 99.0 99.00
2015 07 15 14 50 211  5.8  6.8  1.70  7.69  5.67 999 1011.2  12.4  13.6 999.0 99.0 99.00
2015 07 15 15 50 204  5.4  6.7  1.73  7.69  5.48 999 1011.1  11.9  13.6 999.0 99.0 99.00
2015 07 15 16 50 210  5.5  7.0  1.75  9.09  5.38 999 1011.1  12.3  13.6 999.0 99.0 99.00
2015 07 15 17 50 204  6.5  7.4  1.64  9.09  5.21 999 1011.1  12.4  13.6 999.0 99.0 99.00
2015 07 15 18 50 186  7.1  8.2  1.59  6.67  5.34 999 1010.9  12.4  13.6 999.0 99.0 99.00
2015 07 15 19 50 164  7.7  8.9  1.54  9.09  5.15 999 1010.6  12.1  13.5 999.0 99.0 99.00
2015 07 15 20 50 176  7.8 10.1  1.39  9.09  5.01 999 1010.3  11.5  13.5 999.0 99.0 99.00
2015 07 15 21 50 172  8.9 10.7  1.37  7.69  4.61 999 1010.0  11.8  13.5 999.0 99.0 99.00
2015 07 15 22 50 159  9.3 11.0  1.58  9.09  5.04 999 1009.7  11.5  13.4 999.0 99.0 99.00
2015 07 15 23 50 150  9.0 10.9  1.65  7.69  4.87 999 1009.4  11.1  13.4 999.0 99.0 99.00
2015 07 16 00 50 147 10.7 12.9  1.71  4.76  4.73 999 1008.9  11.3  13.3 999.0 99.0 99.00
2015 07 16 01 50 136 11.9 15.3  1.86  5.00  4.73 999 1007.8  11.5  13.3 999.0 99.0 99.00
2015 07 16 02 50 137 12.6 15.0  2.06  5.26  4.76 999 1006.9  11.5  13.3 999.0 99.0 99.00
2015 07 16 03 50 137 11.9 14.3  2.31  5.26  4.93 999 1006.6  11.7  13.3 999.0 99.0 99.00
2015 07 16 04 50 141 11.9 14.5  2.63  6.25  5.05 999 1005.7  12.2  13.3 999.0 99.0 99.00
2015 07 16 05 50 152  9.6 11.5  2.71  6.67  5.24 999 1005.8  12.6  13.3 999.0 99.0 99.00
2015 07 16 06 50 165  6.9  8.0  2.35  6.67  5.23 999 1006.2  12.7  13.3 999.0 99.0 99.00
2015 07 16 07 50 196  6.0  7.2  2.41  7.14  5.49 999 1006.6  12.8  13.3 999.0 99.0 99.00
2015 07 16 08 50 190  5.4  6.5  2.08  7.69  5.57 999 1006.7  12.6  13.3 999.0 99.0 99.00
2015 07 16 09 50 191  5.5  6.5  1.85  7.69  5.57 999 1007.3  12.7  13.3 999.0 99.0 99.00
2015 07 16 10 50 189  5.5  6.6  1.74  7.69  5.75 999 1007.5  12.7  13.3 999.0 99.0 99.00
2015 07 16 11 50 195  5.6  7.2  1.59  7.69  5.58 999 1007.4  12.3  13.2 999.0 99.0 99.00
2015 07 16 12 50 187  6.1  7.5  1.65  7.14  5.53 999 1007.4  12.5  13.2 999.0 99.0 99.00
2015 07 16 13 50 186  7.7  8.9  1.82  7.14  5.64 999 1007.5  12.5  13.2 999.0 99.0 99.00
2015 07 16 14 50 185  7.5  8.8  1.95  6.67  5.42 999 1007.0  12.5  13.1 999.0 99.0 99.00
2015 07 16 15 50 171  8.0  9.7  1.83  7.14  5.17 999 1006.9  12.4  13.1 999.0 99.0 99.00
2015 07 16 16 50 160  9.0 10.9  2.00  7.14  5.25 999 1006.3  12.6  13.1 999.0 99.0 99.00
2015 07 16 17 50 170  9.6 11.7  2.11  7.14  4.99 999 1006.0  12.7  13.3 999.0 99.0 99.00
2015 07 16 18 50 193  9.9 11.3  2.01  6.67  4.85 999 1005.8  13.1  13.4 999.0 99.0 99.00
2015 07 16 19 50 202 10.2 12.3  2.10  6.67  4.77 999 1006.2  13.3  13.3 999.0 99.0 99.00
2015 07 16 20 50 202 11.0 12.7  2.14  5.88  4.85 999 1006.6  13.3  13.2 999.0 99.0 99.00
2015 07 16 21 50 208 11.5 13.4  2.43  7.14  5.20 999 1007.1  13.6  13.3 999.0 99.0 99.00
2015 07 16 22 50 207 11.5 14.2  2.48  7.69  5.39 999 1007.7  13.6  13.3 999.0 99.0 99.00
2015 07 16 23 50 205 11.9 14.3  2.78  8.33  5.60 999 1008.2  13.6  13.3 999.0 99.0 99.00
2015 07 17 00 50 201 12.1 15.2  2.72  8.33  5.73 999 1008.4  13.5  13.3 999.0 99.0 99.00
2015 07 17 01 50 205 12.5 15.1  3.23  9.09  6.20 999 1008.5  13.6  13.2 999.0 99.0 99.00
2015 07 17 02 50 207 13.0 15.9  3.49  9.09  6.48 999 1008.8  13.4  13.2 999.0 99.0 99.00
2015 07 17 03 50 211 12.8 15.4  3.55 10.00  6.55 999 1009.3  13.4  13.0 999.0 99.0 99.00
2015 07 17 04 50 214 13.0 15.8  3.80  8.33  6.83 999 1009.8  13.5  12.8 999.0 99.0 99.00
2015 07 17 05 50 217 12.5 15.3  3.87 10.00  6.92 999 1010.4  13.4  12.8 999.0 99.0 99.00
2015 07 17 06 50 215 12.4 15.6  4.16  9.09  6.86 999 1011.2  13.2  12.9 999.0 99.0 99.00
2015 07 17 07 50 220 10.4 12.6  3.90 10.81  6.76 999 1011.9  13.0  13.0 999.0 99.0 99.00
2015 07 17 08 50 219  9.8 12.4  3.91 10.81  7.11 999 1012.4  12.8  13.0 999.0 99.0 99.00
2015 07 17 09 50 216  9.4 11.7  4.18 10.81  7.12 999 1013.3  12.8  12.9 999.0 99.0 99.00
2015 07 17 10 50 216  9.6 12.4  3.90 10.81  7.22 999 1013.8  12.7  12.8 999.0 99.0 99.00
2015 07 17 11 50 217  9.1 10.8  3.83 10.81  7.12 999 1014.3  12.6  12.8 999.0 99.0 99.00
2015 07 17 12 50 220  8.4 10.4  3.68 10.81  7.01 999 1014.7  12.4  12.7 999.0 99.0 99.00
2015 07 17 13 50 222  8.6 10.2  3.41 10.81  6.87 999 1015.4  12.6  12.7 999.0 99.0 99.00
2015 07 17 14 50 227  7.3  8.8  3.75 11.43  7.38 999 1015.9  12.3  12.7 999.0 99.0 99.00
2015 07 17 15 50 222  8.8 10.8  3.42 11.43  7.08 999 1016.7  12.7  12.8 999.0 99.0 99.00
2015 07 17 16 50 218  8.0  9.8  3.43 10.81  6.93 999 1017.1  12.8  12.9 999.0 99.0 99.00
2015 07 17 17 50 223  9.7 12.1  3.17 10.81  6.70 999 1017.6  12.8  13.0 999.0 99.0 99.00
2015 07 17 18 50 228  7.6  8.9  3.13 10.81  6.71 999 1017.9  12.8  13.0 999.0 99.0 99.00
2015 07 17 19 50 224  8.1 10.0  3.40 11.43  7.08 999 1018.3  12.8  13.0 999.0 99.0 99.00
2015 07 17 20 50 235  8.0  9.6  3.13 10.81  6.83 999 1019.0  12.8  13.0 999.0 99.0 99.00
2015 07 17 21 50 229  8.4 10.0  3.26 11.43  7.18 999 1019.2  12.7  13.0 999.0 99.0 99.00
2015 07 17 22 50 226  6.7  8.6  2.97 11.43  7.20 999 1019.7  12.6  13.0 999.0 99.0 99.00
2015 07 17 23 50 237  7.1  9.2  3.20 10.81  7.19 999 1020.2  12.1  13.0 999.0 99.0 99.00
2015 07 18 00 50 247  7.0  8.7  3.33 11.43  7.34 999 1020.6  12.1  13.0 999.0 99.0 99.00
2015 07 18 01 50 252  7.6  9.5  2.99 10.00  7.10 999 1020.8  12.4  13.0 999.0 99.0 99.00
2015 07 18 02 50 242  7.3  8.8  3.02 10.81  6.87 999 1020.9  12.5  13.1 999.0 99.0 99.00
2015 07 18 03 50 249  8.5  9.9  2.85  9.09  6.60 999 1021.4  12.4  13.1 999.0 99.0 99.00
2015 07 18 04 50 245  7.5  8.9  3.22 10.00  7.08 999 1021.5  12.4  13.1 999.0 99.0 99.00
2015 07 18 05 50 259  7.8  9.6  2.87 10.81  6.52 999 1022.1  12.4  13.1 999.0 99.0 99.00
2015 07 18 06 50 262  8.1  9.8  2.95 10.81  6.68 999 1022.8  12.5  13.0 999.0 99.0 99.00
2015 07 18 07 50 264  7.1  9.1  2.74 11.43  6.65 999 1022.9  12.4  13.1 999.0 99.0 99.00
2015 07 18 08 50 284  8.3  9.9  3.04 10.81  6.96 999 1023.5  12.2  13.1 999.0 99.0 99.00
2015 07 18 09 50 268  6.6  9.5  2.90 10.00  6.99 999 1023.8  12.5  13.1 999.0 99.0 99.00
2015 07 18 10 50 259  6.2  8.0  2.57 10.81  6.80 999 1024.0  12.8  13.1 999.0 99.0 99.00
2015 07 18 11 50 264  6.0  7.3  2.52 10.81  6.96 999 1024.4  12.8  13.0 999.0 99.0 99.00
2015 07 18 12 50 276  5.9  7.7  2.50 10.81  7.01 999 1024.3  12.6  13.0 999.0 99.0 99.00
2015 07 18 13 50 247  5.1  6.1  2.29 10.81  6.95 999 1024.8  12.6  13.1 999.0 99.0 99.00
2015 07 18 14 50 255  5.6  6.9  2.46 10.00  6.94 999 1025.0  12.6  13.1 999.0 99.0 99.00
2015 07 18 15 50 270  5.7  7.1  2.55 10.00  7.05 999 1025.2  12.5  13.1 999.0 99.0 99.00
2015 07 18 16 50 270  4.5  5.6  2.46 10.00  6.81 999 1025.2  12.5  13.1 999.0 99.0 99.00
2015 07 18 17 50 270  4.1  4.9  2.23 10.00  6.55 999 1025.4  12.6  13.1 999.0 99.0 99.00
2015 07 18 18 50 253  3.4  4.3  2.46 10.00  6.64 999 1025.2  12.6  13.1 999.0 99.0 99.00
2015 07 18 19 50 242  2.6  3.8  2.24 10.81  6.63 999 1025.2  12.7  13.1 999.0 99.0 99.00
2015 07 18 20 50 259  3.2  3.9  2.25 10.81  6.50 999 1025.2  12.7  13.2 999.0 99.0 99.00
2015 07 18 21 50 251  2.1  3.0  2.28 10.81  7.00 999 1024.7  12.7  13.2 999.0 99.0 99.00
2015 07 18 22 50 248  1.5  2.3  2.32 10.00  7.19 999 1024.7  12.7  13.3 999.0 99.0 99.00
2015 07 18 23 50 230  1.2  1.9  2.12 10.81  7.36 999 1024.4  12.6  13.3 999.0 99.0 99.00
2015 07 19 00 50 234  0.6  1.6  2.12 10.00  7.39 999 1023.9  12.6  13.4 999.0 99.0 99.00
2015 07 19 01 50 217  0.4  1.2  1.83 10.00  6.99 999 1023.6  12.6  13.4 999.0 99.0 99.00
2015 07 19 02 50 286  0.8  1.2  1.86 10.00  7.05 999 1023.3  12.6  13.5 999.0 99.0 99.00
2015 07 19 03 50 337  1.4  1.8  2.02 10.00  7.26 999 1023.4  12.5  13.5 999.0 99.0 99.00
2015 07 19 04 50   5  1.7  2.4  1.98 10.00  7.14 999 1022.9  12.4  13.4 999.0 99.0 99.00
2015 07 19 05 50 355  3.1  4.0  1.90  8.33  6.81 999 1022.7  12.4  13.4 999.0 99.0 99.00
2015 07 19 06 50 353  3.6  4.3  1.73  8.33  6.40 999 1022.3  12.6  13.3 999.0 99.0 99.00
2015 07 19 07 50   7  3.2  4.4  1.75  9.09  6.43 999 1022.2  12.4  13.3 999.0 99.0 99.00
2015 07 19 08 50 344  3.0  4.0  1.71 10.00  6.64 999 1022.1  12.2  13.3 999.0 99.0 99.00
2015 07 19 09 50 348  2.5  4.0  1.60 10.00  6.45 999 1022.0  12.3  13.2 999.0 99.0 99.00
2015 07 19 10 50 335  3.5  4.2  1.46 10.00  6.63 999 1021.8  12.4  13.2 999.0 99.0 99.00
2015 07 19 11 50 322  4.6  5.3  1.47  9.09  6.71 999 1021.9  12.2  13.1 999.0 99.0 99.00
2015 07 19 12 50 324  5.3  6.4  1.25  9.09  6.56 999 1021.7  12.2  13.1 999.0 99.0 99.00
2015 07 19 13 50 335  6.1  6.9  1.22  9.09  6.07 999 1021.6  12.4  13.1 999.0 99.0 99.00
2015 07 19 14 50 336  6.7  7.9  1.25  9.09  5.70 999 1021.9  12.6  13.1 999.0 99.0 99.00
2015 07 19 15 50 338  6.8  7.9  1.15  9.09  5.19 999 1022.2  12.4  13.1 999.0 99.0 99.00
