#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2013 02 16 20 50 200  8.4 10.2  2.53  8.33  6.22 999 1019.8   2.5   4.3 999.0 99.0 99.00
2013 02 16 21 50 194  9.6 11.6  2.66  9.09  6.28 999 1018.7   2.8   4.3 999.0 99.0 99.00
2013 02 16 22 50 179 10.5 13.0  2.47  9.09  5.75 999 1017.5   2.5   4.3 999.0 99.0 99.00
2013 02 16 23 50 178 10.4 12.9  2.56  7.14  5.65 999 1015.9   2.6   4.3 999.0 99.0 99.00
2013 02 17 00 50 171 10.3 12.7  2.47  5.88  5.32 999 1014.3   2.4   4.3 999.0 99.0 99.00
2013 02 17 01 50 171 11.4 13.5  2.65  6.67  5.46 999 1013.0   2.1   4.3 999.0 99.0 99.00
2013 02 17 02 50 159 12.9 16.0  2.54  6.67  5.26 999 1010.4   2.6   4.3 999.0 99.0 99.00
2013 02 17 03 50 166 13.2 16.4  2.95  7.14  5.45 999 1009.0   2.8   4.3 999.0 99.0 99.00
2013 02 17 04 50 165 13.9 16.9  3.06  6.67  5.54 999 1007.5   2.6   4.3 999.0 99.0 99.00
2013 02 17 05 50 167 13.8 16.7  3.45  8.33  5.89 999 1005.9   3.1   4.3 999.0 99.0 99.00
2013 02 17 06 50 173 14.2 17.3  3.83  8.33  6.38 999 1004.5   3.4   4.3 999.0 99.0 99.00
2013 02 17 07 50 178 11.9 14.7  3.94  9.09  6.47 999 1003.6   4.0   4.3 999.0 99.0 99.00
2013 02 17 08 50 196  9.9 12.2  3.83 10.00  6.76 999 1002.9   4.1   4.3 999.0 99.0 99.00
2013 02 17 09 50 226  7.7  9.8  3.77  9.09  7.14 999 1002.6   4.2   4.3 999.0 99.0 99.00
2013 02 17 10 50 244  7.2  8.7  3.71 10.00  7.24 999 1002.5   4.4   4.3 999.0 99.0 99.00
2013 02 17 11 50 250  6.4  7.8  3.24 10.00  6.83 999 1002.5   4.6   4.3 999.0 99.0 99.00
2013 02 17 12 50 251  6.4  8.3  3.62 10.00  7.07 999 1002.2   4.3   4.3 999.0 99.0 99.00
2013 02 17 13 50 249  6.2  8.3  3.28 10.00  6.88 999 1002.1   4.5   4.3 999.0 99.0 99.00
2013 02 17 14 50 238  6.4  8.3  3.46 10.00  7.02 999 1002.1   4.1   4.3 999.0 99.0 99.00
2013 02 17 15 50 231  6.3  8.1  2.93 10.00  6.71 999 1002.0   3.9   4.3 999.0 99.0 99.00
2013 02 17 16 50 238  6.2  8.1  3.03 10.00  6.90 999 1002.1   3.9   4.3 999.0 99.0 99.00
2013 02 17 17 50 236  6.2  8.0  3.28  9.09  7.11 999 1002.0   3.8   4.3 999.0 99.0 99.00
2013 02 17 18 50 222  4.7  7.2  3.07 10.00  6.97 999 1002.0   4.0   4.3 999.0 99.0 99.00
2013 02 17 19 50 235  5.4  6.7  3.05 11.43  7.14 999 1001.9   4.1   4.3 999.0 99.0 99.00
2013 02 17 20 50 231  6.9  8.6  3.09  8.33  7.20 999 1001.9   4.0   4.3 999.0 99.0 99.00
2013 02 17 21 50 226  7.0  8.3  3.27  9.09  7.66 999 1001.1   4.1   4.3 999.0 99.0 99.00
2013 02 17 22 50 232  8.1  9.9  3.11 12.12  7.52 999 1000.5   4.0   4.3 999.0 99.0 99.00
2013 02 17 23 50 237  8.6 10.9  3.62 17.39  8.25 999  999.4   3.9   4.3 999.0 99.0 99.00
2013 02 18 00 50 276 12.5 15.7  3.94 11.43  7.96 999  998.5   3.7   4.3 999.0 99.0 99.00
2013 02 18 01 50 272 13.3 15.7  3.38 12.90  7.04 999  998.3   2.4   4.3 999.0 99.0 99.00
2013 02 18 02 50 276 13.6 16.7  3.87 11.43  6.91 999  998.2   1.8   4.3 999.0 99.0 99.00
2013 02 18 03 50 318 14.8 18.2  4.37 17.39  7.38 999  998.3   2.3   4.3 999.0 99.0 99.00
2013 02 18 04 50 311 17.2 21.9  4.14  8.33  6.69 999  999.4   1.7   4.3 999.0 99.0 99.00
2013 02 18 05 50 303 16.3 21.0  4.42 10.81  6.84 999 1000.3   1.2   4.3 999.0 99.0 99.00
2013 02 18 06 50 308 15.3 18.9  5.22  9.09  7.39 999 1001.5   0.6   4.3 999.0 99.0 99.00
2013 02 18 07 50 310 15.3 19.0  5.22  9.09  7.31 999 1002.5   1.6   4.3 999.0 99.0 99.00
2013 02 18 08 50 306 16.8 21.3  5.92 10.00  7.75 999 1003.3   1.3   4.3 999.0 99.0 99.00
2013 02 18 09 50 311 16.1 20.3  6.11 10.81  8.07 999 1004.1   1.0   4.3 999.0 99.0 99.00
2013 02 18 10 50 313 15.5 18.6  6.58 10.00  8.24 999 1004.4   0.9   4.3 999.0 99.0 99.00
2013 02 18 12 50 323 14.4 19.4  5.69 10.81  7.71 999 1006.2   1.0   4.3 999.0 99.0 99.00
2013 02 18 13 50 315 13.7 17.5  6.28 10.00  8.26 999 1007.3   1.1   4.3 999.0 99.0 99.00
2013 02 18 14 50 320 13.5 16.6  6.47 10.81  8.43 999 1008.0   1.1   4.3 999.0 99.0 99.00
2013 02 18 15 50 321 13.2 15.9  5.86 11.43  8.08 999 1008.2   1.1   4.3 999.0 99.0 99.00
2013 02 18 16 50 309 12.2 15.1  5.36 11.43  8.05 999 1008.8   1.2   4.3 999.0 99.0 99.00
2013 02 18 17 50 309 11.6 13.2  5.09 11.43  8.01 999 1008.6   1.1   4.3 999.0 99.0 99.00
2013 02 18 18 50 307 12.0 14.5  5.16 11.43  8.12 999 1009.5   1.3   4.3 999.0 99.0 99.00
2013 02 18 19 50 298 10.9 13.0  5.21 10.81  7.93 999 1010.4   1.7   4.3 999.0 99.0 99.00
2013 02 18 20 50 294  9.8 12.2  4.94 11.43  8.08 999 1010.6   2.0   4.3 999.0 99.0 99.00
2013 02 18 21 50 295  8.8 11.0  4.89 10.81  7.77 999 1010.7   2.2   4.3 999.0 99.0 99.00
2013 02 18 22 50 291  8.8 10.3  4.69 10.81  7.88 999 1010.7   2.2   4.3 999.0 99.0 99.00
2013 02 18 23 50 293  9.1 11.4  4.43 14.81  7.93 999 1010.5   1.8   4.3 999.0 99.0 99.00
2013 02 19 00 50 313  8.8 10.8  4.48 10.00  7.80 999 1010.0   1.7   4.3 999.0 99.0 99.00
2013 02 19 01 50 314  7.7  9.2  3.84 10.81  7.20 999 1010.0   1.6   4.3 999.0 99.0 99.00
2013 02 19 02 50 301  5.5  7.7  3.69 13.79  7.38 999 1010.0   1.6   4.3 999.0 99.0 99.00
2013 02 19 03 50 292  4.5  6.3  3.61 13.79  7.62 999 1010.4   1.8   4.3 999.0 99.0 99.00
2013 02 19 04 50 284  2.9  4.1  3.23 10.81  7.16 999 1010.1   1.8   4.3 999.0 99.0 99.00
2013 02 19 05 50 268  0.9  2.1  3.48 13.79  8.02 999 1009.7   2.0   4.3 999.0 99.0 99.00
2013 02 19 06 50 150  1.2  2.1  3.24  9.09  7.62 999 1009.3   2.1   4.3 999.0 99.0 99.00
2013 02 19 07 50 233  3.8  5.0  3.23  8.33  7.64 999 1009.6   2.4   4.3 999.0 99.0 99.00
2013 02 19 08 50 208  3.4  4.7  2.83  9.09  7.06 999 1009.2   2.3   4.3 999.0 99.0 99.00
2013 02 19 09 50 208  3.9  5.0  2.98 13.79  7.29 999 1008.5   2.5   4.3 999.0 99.0 99.00
2013 02 19 10 50 196  4.9  5.9  2.71  7.69  7.12 999 1007.7   2.6   4.3 999.0 99.0 99.00
2013 02 19 11 50 193  5.9  7.1  2.79 12.90  7.26 999 1007.7   2.6   4.3 999.0 99.0 99.00
2013 02 19 12 50 186  4.6  5.5  2.50 12.90  6.72 999 1007.5   1.8   4.3 999.0 99.0 99.00
2013 02 19 13 50 160  5.8  7.1  2.56 12.12  7.12 999 1006.6   1.7   4.3 999.0 99.0 99.00
2013 02 19 14 50 146  6.4  7.7  2.11  7.69  6.29 999 1005.6   1.6   4.3 999.0 99.0 99.00
2013 02 19 15 50 149  7.7  9.7  2.07 12.12  6.18 999 1004.7   2.2   4.3 999.0 99.0 99.00
2013 02 19 16 50 139  9.8 11.7  2.00 11.43  5.74 999 1002.3   2.6   4.3 999.0 99.0 99.00
2013 02 19 17 50 142 11.6 14.6  1.97 10.00  5.40 999 1000.5   3.1   4.3 999.0 99.0 99.00
2013 02 19 18 50 146 11.0 13.7  2.22 10.81  5.24 999  999.3   3.5   4.3 999.0 99.0 99.00
2013 02 19 19 50 148 12.0 14.8  2.08  5.88  5.10 999  996.6   3.9   4.3 999.0 99.0 99.00
2013 02 19 20 50 161 10.1 11.9  2.51  5.88  5.42 999  996.0   4.0   4.3 999.0 99.0 99.00
2013 02 19 21 50 154  9.4 11.2  2.28  5.56  5.30 999  993.4   4.0   4.3 999.0 99.0 99.00
2013 02 19 22 50 177  9.8 12.4  2.21  5.88  5.25 999  992.3   4.2   4.3 999.0 99.0 99.00
2013 02 19 23 50 221 10.6 12.8  2.21  6.25  5.28 999  991.3   4.7   4.3 999.0 99.0 99.00
2013 02 20 00 50 229 11.9 14.6  2.27  5.88  5.36 999  990.3   4.6   4.3 999.0 99.0 99.00
2013 02 20 01 50 220 10.4 11.9  2.45  6.25  5.25 999  989.9   4.5   4.3 999.0 99.0 99.00
2013 02 20 02 50 208 10.7 13.2  2.55  5.88  5.52 999  989.0   4.5   4.3 999.0 99.0 99.00
2013 02 20 03 50 213 11.1 14.2  2.66  6.67  5.54 999  988.1   4.3   4.3 999.0 99.0 99.00
2013 02 20 04 50 207 12.0 15.3  2.77  7.14  5.74 999  987.1   4.1   4.3 999.0 99.0 99.00
2013 02 20 05 50 209 12.3 14.4  3.11  7.14  6.09 999  986.0   3.7   4.3 999.0 99.0 99.00
2013 02 20 06 50 209 11.7 15.0  3.30  7.69  6.30 999  984.8   3.7   4.3 999.0 99.0 99.00
2013 02 20 07 50 215 10.6 12.7  4.16  9.09  7.28 999  984.3   3.6   4.3 999.0 99.0 99.00
2013 02 20 08 50 234 11.1 13.9  4.00 11.43  7.38 999  984.2   3.8   4.3 999.0 99.0 99.00
2013 02 20 09 50 245 16.4 20.1  4.67 12.12  7.42 999  984.6   3.8   4.3 999.0 99.0 99.00
2013 02 20 10 50 249 15.1 19.7  5.43 12.12  7.87 999  985.5   3.6   4.3 999.0 99.0 99.00
2013 02 20 11 50 250 15.5 18.5  7.04 12.90  9.10 999  986.0   3.9   4.3 999.0 99.0 99.00
2013 02 20 12 50 248 14.2 18.8  6.76 14.81  9.04 999  986.5   3.1   4.3 999.0 99.0 99.00
2013 02 20 13 50 251 16.3 20.6  6.37 16.00  8.83 999  986.0   3.5   4.3 999.0 99.0 99.00
2013 02 20 14 50 246 11.5 14.5  6.79 12.12  8.82 999  986.0   3.7   4.3 999.0 99.0 99.00
2013 02 20 15 50 235 11.7 15.6  6.38 16.00  8.92 999  985.1   3.5   4.3 999.0 99.0 99.00
2013 02 20 16 50 234 11.6 14.2  7.04 16.00  9.74 999  984.2   2.5   4.2 999.0 99.0 99.00
2013 02 20 17 50 198  6.2  8.4  6.60 16.00  9.59 999  982.9   1.8   4.2 999.0 99.0 99.00
2013 02 20 18 50 159  5.4  7.1  6.93 16.00  9.77 999  981.6   1.9   4.2 999.0 99.0 99.00
2013 02 20 19 50 168  5.7  7.2  6.50 14.81  9.80 999  980.7   2.5   4.2 999.0 99.0 99.00
2013 02 20 20 50 250  2.9  5.9  6.42 14.81  9.76 999  980.9   2.3   4.2 999.0 99.0 99.00
2013 02 20 21 50 307  3.6  6.2  6.69 14.81 10.36 999  981.7   2.9   4.3 999.0 99.0 99.00
2013 02 20 22 50 333  5.6  7.3  6.88 14.81 10.34 999  983.1   2.9   4.3 999.0 99.0 99.00
2013 02 20 23 50 296  7.0  8.7  5.82 13.79  9.76 999  984.8   3.0   4.2 999.0 99.0 99.00
2013 02 21 00 50 268  8.3 11.5  6.07 13.79  9.76 999  985.7   3.4   4.2 999.0 99.0 99.00
2013 02 21 01 50 264 11.0 13.1  4.92 13.79  8.20 999  986.5   3.4   4.2 999.0 99.0 99.00
2013 02 21 02 50 259 13.9 18.4  5.06 13.79  7.86 999  986.7   2.8   4.2 999.0 99.0 99.00
2013 02 21 03 50 262 14.5 17.7  5.04 12.90  7.77 999  986.9   2.1   4.2 999.0 99.0 99.00
2013 02 21 04 50 280 13.9 16.8  4.90 12.90  7.67 999  987.9   2.7   4.2 999.0 99.0 99.00
2013 02 21 05 50 277 13.7 18.1  6.17 12.90  8.16 999  988.7   2.9   4.2 999.0 99.0 99.00
2013 02 21 06 50 282 14.1 17.7  5.70 12.12  8.22 999  989.7   2.8   4.3 999.0 99.0 99.00
2013 02 21 07 50 294 13.7 17.2  6.00 10.81  8.19 999  991.2   2.9   4.3 999.0 99.0 99.00
2013 02 21 08 50 284 13.8 17.4  6.00 12.12  8.40 999  992.7   2.2   4.3 999.0 99.0 99.00
2013 02 21 09 50 279 12.3 15.7  6.24 12.90  8.65 999  993.4   2.2   4.3 999.0 99.0 99.00
2013 02 21 10 50 268 11.5 14.1  6.30 14.81  9.07 999  993.8   2.7   4.2 999.0 99.0 99.00
2013 02 21 11 50 262 10.3 13.8  6.89 16.00  9.76 999  994.1   2.3   4.2 999.0 99.0 99.00
2013 02 21 12 50 257  7.7 10.7  6.70 16.00 10.21 999  993.3   1.8   4.2 999.0 99.0 99.00
2013 02 21 13 50 263  8.8 11.5  6.66 16.00  9.65 999  992.5   1.8   4.2 999.0 99.0 99.00
2013 02 21 14 50 264  7.4 10.3  6.18 13.79  9.39 999  992.0   1.9   4.2 999.0 99.0 99.00
2013 02 21 15 50 254  6.5  9.0  6.15 16.00  9.30 999  991.1   2.2   4.2 999.0 99.0 99.00
2013 02 21 16 50 250  4.6  6.7  5.73 13.79  9.25 999  990.1   2.1   4.1 999.0 99.0 99.00
2013 02 21 17 50 220  2.9  4.8  5.00 16.00  8.73 999  988.9   2.2   4.2 999.0 99.0 99.00
2013 02 21 18 50 164  1.9  3.7  4.97 14.81  8.97 999  987.9   2.4   4.2 999.0 99.0 99.00
2013 02 21 19 50 186  4.6  6.1  4.47 16.00  8.12 999  986.8   1.6   4.2 999.0 99.0 99.00
2013 02 21 20 50 160  2.2  3.5  4.03 13.79  8.13 999  986.0   1.0   4.2 999.0 99.0 99.00
2013 02 21 21 50 120  3.9  5.5  4.28 14.81  8.50 999  984.9   0.8   4.2 999.0 99.0 99.00
2013 02 21 22 50 103  5.0  7.4  4.68 14.81  9.48 999  983.8   1.2   4.2 999.0 99.0 99.00
2013 02 21 23 50  88  6.2  8.2  3.61 13.79  8.18 999  982.8   1.1   4.2 999.0 99.0 99.00
2013 02 22 00 50  71  6.6  8.9  3.63 12.90  8.39 999  982.0   1.1   4.2 999.0 99.0 99.00
2013 02 22 01 50  42  8.1 11.0  3.88 14.81  8.57 999  982.1   1.4   4.2 999.0 99.0 99.00
2013 02 22 02 50  22  8.2 10.0  3.37 13.79  8.01 999  982.7   0.8   4.2 999.0 99.0 99.00
2013 02 22 03 50  11  7.9 11.2  3.50 13.79  8.35 999  983.6   1.7   4.2 999.0 99.0 99.00
2013 02 22 04 50 343  7.5  9.5  3.53 14.81  8.69 999  984.7   1.6   4.2 999.0 99.0 99.00
2013 02 22 05 50 327  9.3 11.5  3.47 13.79  8.10 999  985.8   1.1   4.1 999.0 99.0 99.00
2013 02 22 06 50 309 10.4 12.4  3.05 12.90  7.44 999  986.5   1.6   4.1 999.0 99.0 99.00
2013 02 22 07 50 326 11.7 14.6  3.22 12.90  7.46 999  987.6   1.2   4.1 999.0 99.0 99.00
2013 02 22 08 50 322 14.0 17.3  3.61 13.79  6.81 999  989.2   2.3   4.1 999.0 99.0 99.00
2013 02 22 09 50 319 14.4 18.1  3.77 13.79  6.65 999  990.8   1.6   4.1 999.0 99.0 99.00
2013 02 22 10 50 311 13.7 17.2  4.08 13.79  6.71 999  992.4   1.8   4.1 999.0 99.0 99.00
2013 02 22 11 50 312 14.9 18.5  3.87  7.14  6.44 999  993.5   1.9   4.2 999.0 99.0 99.00
2013 02 22 12 50 318 15.8 19.6  4.43 14.81  6.91 999  994.9   1.6   4.2 999.0 99.0 99.00
2013 02 22 13 50 319 15.3 18.7 99.00 99.00 99.00 999  996.0   1.9   4.2 999.0 99.0 99.00
2013 02 22 14 50 301 14.5 18.0  5.55 10.81  7.77 999  997.3   2.4   4.2 999.0 99.0 99.00
2013 02 22 15 50 299 14.5 17.5  6.08  9.09  8.08 999  998.1   2.5   4.1 999.0 99.0 99.00
2013 02 22 16 50 304 14.7 19.0  6.11 13.79  8.22 999  998.6   2.6   4.0 999.0 99.0 99.00
2013 02 22 17 50 287 15.4 18.9  6.27 13.79  8.37 999  999.4   2.7   4.0 999.0 99.0 99.00
2013 02 22 18 50 278 12.4 15.7  6.88 13.79  8.54 999 1000.1   3.2   4.1 999.0 99.0 99.00
2013 02 22 19 50 283 15.0 17.9  6.66 13.79  8.56 999 1000.3   3.6   4.1 999.0 99.0 99.00
2013 02 22 20 50 280 13.0 16.1  6.24 12.90  8.24 999 1001.3   3.3   4.1 999.0 99.0 99.00
2013 02 22 21 50 267 13.2 16.6  5.43 10.00  7.63 999 1001.5   3.1   4.2 999.0 99.0 99.00
2013 02 22 22 50 279 14.2 17.5  5.28  9.09  7.48 999 1001.5   3.2   4.2 999.0 99.0 99.00
2013 02 22 23 50 285 13.1 17.2  5.66 10.00  7.71 999 1001.8   3.3   4.1 999.0 99.0 99.00
2013 02 23 00 50 279 12.4 15.3  5.00 10.00  7.47 999 1002.3   3.2   4.1 999.0 99.0 99.00
2013 02 23 01 50 277 11.2 13.8  4.66 10.81  7.20 999 1002.9   3.1   4.1 999.0 99.0 99.00
2013 02 23 02 50 268 12.5 15.6  4.80 10.00  7.48 999 1002.5   3.2   4.1 999.0 99.0 99.00
2013 02 23 03 50 258  9.6 12.8  4.72  8.33  7.77 999 1002.5   3.4   4.1 999.0 99.0 99.00
2013 02 23 04 50 248  7.9  9.3  4.36 13.79  7.84 999 1001.7   3.3   4.1 999.0 99.0 99.00
2013 02 23 05 50 217  8.2 10.8  4.27 10.81  7.98 999 1000.5   3.3   4.1 999.0 99.0 99.00
2013 02 23 06 50 196 10.6 12.9  4.63 12.12  8.30 999  999.5   3.2   4.1 999.0 99.0 99.00
2013 02 23 07 50 177 10.1 12.9  4.54 12.90  7.84 999  997.6   3.2   4.1 999.0 99.0 99.00
2013 02 23 08 50 175 11.2 13.5  4.17 12.90  7.29 999  996.5   1.8   4.1 999.0 99.0 99.00
2013 02 23 09 50 163 11.0 13.6  3.85 12.12  6.93 999  994.5   1.5   4.1 999.0 99.0 99.00
2013 02 23 10 50 162 13.2 16.3  4.39 12.12  7.07 999  992.2   2.2   4.1 999.0 99.0 99.00
2013 02 23 11 50 212 13.4 18.9  3.98 12.90  6.73 999  991.3   3.8   4.1 999.0 99.0 99.00
2013 02 23 12 50 246 13.5 17.5  3.83 11.43  6.26 999  992.0   4.5   4.1 999.0 99.0 99.00
2013 02 23 13 50 248 14.3 17.0  4.11 10.81  6.57 999  993.2   4.4   4.1 999.0 99.0 99.00
2013 02 23 14 50 248 16.1 20.2  4.05  7.69  6.24 999  993.8   4.1   4.1 999.0 99.0 99.00
2013 02 23 15 50 245 14.7 18.3  4.31 10.00  6.58 999  994.8   3.6   4.1 999.0 99.0 99.00
2013 02 23 16 50 246 14.4 17.4  4.73 10.81  6.98 999  995.2   3.9   4.0 999.0 99.0 99.00
2013 02 23 17 50 241 13.3 15.5  4.71 10.81  7.33 999  995.6   3.8   4.0 999.0 99.0 99.00
2013 02 23 18 50 230 12.8 16.2  4.68 11.43  7.49 999  995.9   3.9   4.1 999.0 99.0 99.00
2013 02 23 19 50 222 12.6 15.7  4.38 10.81  7.21 999  995.9   3.9   4.1 999.0 99.0 99.00
2013 02 23 20 50 230 11.2 14.7  4.93 11.43  7.67 999  995.7   3.0   4.1 999.0 99.0 99.00
2013 02 23 21 50 232  9.8 12.3  4.88 10.81  7.77 999  995.8   1.7   4.1 999.0 99.0 99.00
2013 02 23 22 50 242  9.0 11.5  5.17 12.90  8.20 999  995.9   0.6   4.1 999.0 99.0 99.00
2013 02 23 23 50 233  8.6 11.9  5.45 12.12  8.36 999  995.6   1.2   4.1 999.0 99.0 99.00
2013 02 24 00 50 243  8.8 12.4  5.31 12.90  8.06 999  996.2   0.7   4.1 999.0 99.0 99.00
2013 02 24 01 50 243 11.8 14.3  5.32 12.90  8.13 999  996.5   2.2   4.1 999.0 99.0 99.00
2013 02 24 02 50 235 11.1 13.6  5.89 12.90  8.58 999  997.1   2.9   4.1 999.0 99.0 99.00
2013 02 24 03 50 237  9.7 12.1  4.67 12.90  7.63 999  997.8   2.7   4.1 999.0 99.0 99.00
2013 02 24 04 50 239 12.0 14.9  4.49 12.90  7.60 999  998.2   3.2   4.1 999.0 99.0 99.00
2013 02 24 05 50 237 11.6 14.6  4.36 12.90  7.56 999  998.8   3.6   4.1 999.0 99.0 99.00
2013 02 24 06 50 234 10.7 12.9  5.17 12.12  8.07 999  998.9   3.4   4.1 999.0 99.0 99.00
2013 02 24 07 50 230 11.1 13.0  4.63 12.12  7.84 999  999.3   3.3   4.1 999.0 99.0 99.00
2013 02 24 08 50 218 11.3 13.9  4.18 12.90  7.69 999  999.4   3.5   4.1 999.0 99.0 99.00
2013 02 24 09 50 213 11.4 14.6  4.36 12.12  7.84 999  999.2   3.7   4.1 999.0 99.0 99.00
2013 02 24 10 50 198 10.1 12.3  4.98 17.39  9.00 999  998.5   3.7   4.1 999.0 99.0 99.00
2013 02 24 11 50 183 11.4 14.0  4.81 10.81  8.10 999  998.1   3.7   4.1 999.0 99.0 99.00
2013 02 24 12 50 160 11.7 14.4  5.53 12.12  8.65 999  996.5   3.6   4.1 999.0 99.0 99.00
2013 02 24 13 50 155 12.1 15.3  5.66 12.90  8.54 999  995.5   3.7   4.1 999.0 99.0 99.00
2013 02 24 14 50 161 14.0 17.4  4.64 12.12  7.45 999  994.9   3.8   4.1 999.0 99.0 99.00
2013 02 24 15 50 152 13.2 16.0  4.51 12.90  7.30 999  994.0   3.7   4.1 999.0 99.0 99.00
2013 02 24 16 50 160 12.6 15.1  5.17 12.12  7.71 999  993.3   3.3   4.1 999.0 99.0 99.00
2013 02 24 17 50 204  9.2 11.4  4.13 11.43  7.14 999  993.4   3.1   4.1 999.0 99.0 99.00
2013 02 24 18 50 215  8.1 10.1  4.46 12.12  8.02 999  993.9   3.4   4.1 999.0 99.0 99.00
2013 02 24 19 50 211  9.2 11.0  4.69 12.12  8.38 999  994.1   3.6   4.1 999.0 99.0 99.00
2013 02 24 20 50 200  6.6  7.8  4.87 11.43  8.73 999  994.7   3.2   4.1 999.0 99.0 99.00
2013 02 24 21 50 207  7.4  9.5  5.25 14.81  9.58 999  995.2   3.4   4.1 999.0 99.0 99.00
2013 02 24 22 50 219  6.0  7.7  5.00 17.39  9.64 999  995.8   3.8   4.1 999.0 99.0 99.00
2013 02 24 23 50 236  6.6  8.7  4.92 14.81  9.61 999  996.5   3.9   4.1 999.0 99.0 99.00
2013 02 25 00 50 252  7.2  9.9  5.66 13.79 10.15 999  997.4   3.9   4.1 999.0 99.0 99.00
2013 02 25 01 50 267  7.7  9.8  4.61 17.39  9.23 999  998.8   3.8   4.1 999.0 99.0 99.00
2013 02 25 02 50 264  8.0 11.4  4.38 14.81  8.63 999  999.6   3.7   4.2 999.0 99.0 99.00
2013 02 25 03 50 262  9.4 11.6  5.07 12.90  9.26 999 1000.4   3.7   4.1 999.0 99.0 99.00
2013 02 25 04 50 257  7.7  9.6  4.27 13.79  8.31 999 1001.2   3.4   4.1 999.0 99.0 99.00
2013 02 25 05 50 267  8.7 11.0  4.32 12.90  8.26 999 1002.2   3.9   4.1 999.0 99.0 99.00
2013 02 25 06 50 254  9.3 11.2  4.17 14.81  7.83 999 1002.7   3.9   4.1 999.0 99.0 99.00
2013 02 25 07 50 247  9.6 12.4  4.34 11.43  7.94 999 1003.6   4.0   4.1 999.0 99.0 99.00
2013 02 25 08 50 250 11.0 14.2  4.35 11.43  7.73 999 1004.0   3.6   4.1 999.0 99.0 99.00
2013 02 25 09 50 253  8.6 11.3  4.44 16.00  7.89 999 1004.2   3.2   4.1 999.0 99.0 99.00
2013 02 25 10 50 257  6.7  9.1  4.36 12.90  8.08 999 1004.4   3.3   4.1 999.0 99.0 99.00
2013 02 25 11 50 225  7.2  8.7  4.33 16.00  8.58 999 1004.4   3.1   4.1 999.0 99.0 99.00
2013 02 25 12 50 215  6.2  7.6  3.93 14.81  8.58 999 1004.2   3.0   4.1 999.0 99.0 99.00
2013 02 25 13 50 192  3.7  5.1  4.12 14.81  8.90 999 1003.3   2.1   4.1 999.0 99.0 99.00
2013 02 25 14 50 145  7.4  9.4  3.49 12.90  8.25 999 1002.5   3.0   4.1 999.0 99.0 99.00
2013 02 25 15 50 138  9.2 10.8  3.50 14.81  7.67 999 1001.5   3.1   4.1 999.0 99.0 99.00
2013 02 25 16 50 137 11.2 14.1  3.93 12.12  7.78 999  999.4   2.7   4.1 999.0 99.0 99.00
2013 02 25 17 50 124 12.2 15.1  3.35 13.79  7.01 999  997.6   2.5   4.1 999.0 99.0 99.00
2013 02 25 18 50 111 13.9 16.9  3.24 12.12  6.66 999  995.5   2.6   4.1 999.0 99.0 99.00
2013 02 25 19 50 107 15.5 18.7  3.37 12.90  5.91 999  993.5   1.9   4.1 999.0 99.0 99.00
2013 02 25 20 50 108 16.7 21.3  3.68  6.25  5.98 999  991.9   1.7   4.1 999.0 99.0 99.00
2013 02 25 21 50 100 16.6 21.8  3.63  6.67  5.82 999  989.7   1.4   4.1 999.0 99.0 99.00
2013 02 25 22 50  97 17.6 21.2  4.04  7.69  6.32 999  987.0   1.9   4.1 999.0 99.0 99.00
2013 02 25 23 50  96 18.0 23.3  4.52  7.69  6.47 999  984.5   2.5   4.1 999.0 99.0 99.00
2013 02 26 00 50  99 18.9 23.8  4.88  9.09  6.96 999  982.4   2.8   4.1 999.0 99.0 99.00
2013 02 26 01 50  98 18.6 22.7  5.40  9.09  7.16 999  980.8   3.0   4.1 999.0 99.0 99.00
2013 02 26 02 50  98 17.9 22.0 99.00 99.00 99.00 999  979.2   2.9   4.1 999.0 99.0 99.00
2013 02 26 03 50 100 18.4 23.2  5.70 10.00  7.53 999  978.0   2.9   4.1 999.0 99.0 99.00
2013 02 26 04 50 120 14.9 18.4  6.73 10.81  7.96 999  978.3   3.0   4.1 999.0 99.0 99.00
2013 02 26 05 50 132 11.7 14.5  6.26 12.12  8.33 999  979.7   2.9   4.1 999.0 99.0 99.00
2013 02 26 06 50 117  8.8 11.1 99.00 99.00 99.00 999  980.6   3.5   4.1 999.0 99.0 99.00
2013 02 26 07 50 124  6.6  8.3  5.33 11.43  7.74 999  981.1   3.7   4.1 999.0 99.0 99.00
2013 02 26 08 50 114  6.3  8.4  5.59 11.43  8.21 999  981.4   3.9   4.1 999.0 99.0 99.00
2013 02 26 09 50 116  4.9  7.2  5.29 10.81  8.16 999  981.9   3.8   4.1 999.0 99.0 99.00
2013 02 26 10 50 115  7.5  9.3  4.94 10.81  7.95 999  982.5   3.7   4.1 999.0 99.0 99.00
2013 02 26 11 50 101  7.3  9.8  4.96 10.81  8.12 999  983.0   3.4   4.1 999.0 99.0 99.00
2013 02 26 12 50  96  6.9  8.9  5.46 11.43  8.58 999  983.4   3.5   4.1 999.0 99.0 99.00
2013 02 26 13 50  96  7.3  9.0 99.00 99.00 99.00 999  983.8   3.6   4.1 999.0 99.0 99.00
