@relation Station_46001_2018_03_05_13_56_1.arff

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute Class_WDIR {A}

@data
284.881789,101119.050469,3.359041,6.789923,A
284.892513,101170.875237,3.759456,6.435045,A
284.731143,101233.830772,4.268864,5.184279,A
284.93763,101284.105419,4.56319,3.091564,A
285.608915,101405.154055,4.787646,1.410768,A
285.012405,101449.48276,4.751374,2.386158,A
285.131884,101551.229871,4.904426,3.245169,A
284.944332,101427.872277,-0.673355,6.245049,A
284.760123,101198.967012,-4.919428,8.584274,A
285.364716,101034.469435,-1.79945,7.463073,A
286.26029,101153.921116,0.612783,8.110255,A
286.556554,101019.663691,-0.426319,11.301938,A
286.280474,101103.26393,5.910296,13.358838,A
286.269934,101477.966334,7.563725,10.564805,A
286.146591,101824.839192,6.931329,8.310131,A
285.936336,102114.890983,6.220899,8.112666,A
286.17916,102373.362255,7.124684,5.201293,A
285.672746,102641.829054,8.399858,2.063111,A
285.917979,102797.324509,6.527056,0.766539,A
285.236483,102891.298339,3.845786,0.870592,A
285.574157,102804.94316,1.921467,0.671215,A
285.261331,102590.313456,1.138101,-1.919302,A
285.130171,102580.058607,2.831289,-4.850605,A
285.653483,102718.489664,5.143167,-5.674309,A
286.349082,102765.738164,8.83729,-2.852543,A
286.364106,102726.067173,9.08365,-2.933197,A
286.709255,102629.857434,9.019773,-1.118983,A
285.492634,102526.833189,9.178009,-0.5966,A
285.401852,102470.6023,10.902027,0.771904,A
284.901698,102258.082796,9.581848,3.554773,A
285.47174,101994.399556,6.629753,4.370955,A
285.052382,101774.434428,6.020153,3.770896,A
285.487618,101606.97061,8.500841,-0.856191,A
285.397832,101622.564246,6.784352,-0.903296,A
285.664055,101475.323033,5.587322,1.897849,A
285.626959,101175.038327,5.086927,5.174884,A
285.715647,100845.909143,8.945668,5.561606,A
285.448447,100680.943861,14.668345,1.381068,A
285.620773,100621.118183,14.74834,-0.885361,A
285.837967,100634.327841,13.823833,-6.032599,A
286.144683,100927.937606,11.214853,-6.243827,A
285.950755,101156.005082,9.958144,-4.65547,A
286.125494,101300.59311,10.093144,-0.946958,A
285.553996,101439.676253,8.43831,-1.648929,A
285.672725,101535.844317,7.572634,-0.195764,A
285.37624,101610.164075,4.910357,0.66168,A
285.436763,101795.268913,4.206331,0.841833,A
285.620698,101897.504822,5.544101,3.399033,A
286.021546,101846.62988,7.746235,3.415886,A
285.563982,101515.101394,8.252212,4.589464,A
285.586052,101331.691634,9.33087,2.111621,A
285.275797,101312.817927,9.345584,0.716561,A
285.254816,101341.736806,8.008199,2.900172,A
285.031188,101189.06389,6.604523,2.926079,A
285.248448,101065.762185,7.548414,0.596726,A
285.329097,101125.881517,7.45236,-0.65855,A
285.664674,101292.705213,8.254142,0.206783,A
285.709821,101385.738647,6.767456,1.24055,A
285.816527,101466.992244,6.943879,0.805003,A
285.710437,101557.394437,5.98585,1.855952,A
285.51118,101699.8567,5.022176,2.693031,A
284.959277,101786.490024,3.831972,3.673451,A
285.013632,101841.853702,2.232565,3.025585,A
285.41793,101930.179776,0.223766,2.980392,A
285.405615,102046.488565,-1.12293,1.467787,A
285.723659,102048.153302,-1.96337,1.076043,A
285.20643,102076.373464,-1.223744,-0.397419,A
285.723598,102145.169272,-2.326662,-0.775971,A
285.881182,102235.785374,-0.794691,-1.616134,A
286.286018,102246.789079,0.16683,-0.885818,A
285.887691,102298.919077,2.445192,-0.447333,A
286.003753,102359.650279,2.578158,-0.291362,A
286.495622,102361.918915,3.381584,1.397027,A
286.710401,102396.386258,3.846047,2.394839,A
286.252051,102396.418986,3.718011,2.313242,A
286.122215,102490.65637,2.71436,2.620316,A
286.343958,102535.678836,2.091646,2.802655,A
286.046163,102519.87129,2.589515,2.78667,A
286.369277,102519.638075,3.560364,2.660822,A
286.208824,102614.952349,2.947164,2.259874,A
286.494122,102630.978519,3.324141,2.751282,A
285.983227,102610.1327,2.407229,3.159392,A
286.264464,102524.177569,0.648749,3.897198,A
286.581368,102503.692026,-1.383283,4.853856,A
286.554341,102275.425474,-3.372256,4.598652,A
286.838096,102043.624485,-3.587516,6.245222,A
286.502168,101853.551301,-1.938506,6.197759,A
286.437341,101786.226604,0.298286,6.862351,A
286.12155,101685.318694,0.070105,7.575737,A
285.974918,101550.858211,-0.482175,6.849018,A
285.723428,101482.719938,-0.404288,5.513828,A
286.259705,101452.341283,-0.246828,3.912624,A
285.274519,101431.889443,0.668684,1.024776,A
286.201959,101374.501379,-0.143534,-0.455562,A
285.890372,101355.450722,2.054172,-3.031191,A
286.553507,101454.467299,3.071158,-4.610788,A
286.500999,101558.05027,3.105715,-4.645038,A
287.010899,101590.178181,3.297082,-3.985865,A
287.503563,101621.203279,4.496859,-2.842934,A
287.088978,101730.803714,3.644798,-1.257255,A
287.375685,101710.561552,4.501716,0.076045,A
286.573327,101699.385855,5.428779,0.963139,A
286.445376,101740.077469,4.863801,1.386052,A
286.530326,101706.418986,4.610738,3.433193,A
286.510564,101695.47859,4.343967,4.0796,A
286.758913,101499.991106,3.257865,7.15757,A
286.999983,101186.780964,4.199225,7.75945,A
286.994102,101013.814829,7.163348,3.176177,A
287.391028,101093.531968,8.384586,1.857351,A
286.959624,101212.189379,10.983651,0.057476,A
286.709637,101317.799935,10.954649,0.170195,A
286.725052,101341.06211,9.285171,3.233884,A
286.688984,101144.419838,8.220353,3.377006,A
286.495688,101185.766659,7.456185,1.436035,A
286.352133,101241.969779,7.009714,1.322988,A
286.434712,101184.76878,5.169152,1.791941,A
286.244849,101181.721683,3.563213,0.858298,A
286.553266,101300.364079,4.73788,-3.102048,A
287.153612,101693.283631,6.460768,-3.941356,A
287.16027,102052.672244,7.290553,-2.446567,A
287.053441,102279.519719,7.045108,-0.352086,A
286.734549,102408.800093,6.545296,0.982246,A
286.400462,102470.404092,6.647878,1.716526,A
286.433502,102564.911892,4.872816,2.456591,A
286.253432,102604.578409,3.323041,2.346577,A
286.412164,102600.788148,2.30453,1.586437,A
286.305705,102590.459139,2.596093,1.377382,A
286.262623,102655.970402,2.400113,0.08404,A
286.547927,102711.909967,2.08187,1.243376,A
286.177514,102533.559138,0.569555,3.911882,A
286.557969,102358.018403,-2.059036,4.911583,A
286.413061,102067.437173,-1.271125,6.650018,A
286.508476,102067.384272,0.108713,5.194802,A
287.007393,101974.96032,0.536112,4.611701,A
287.014026,102008.59717,1.618121,2.015261,A
286.822843,102234.669488,4.632594,1.845205,A
286.975544,102423.519658,6.503963,3.315286,A
286.578275,102439.360172,6.312893,5.088513,A
287.231046,102255.779829,6.344051,8.558461,A
287.91223,101822.83733,8.604736,15.01913,A
288.04389,101398.519901,10.448545,15.683838,A
287.622844,101320.517638,13.044172,10.838952,A
287.45296,101644.653102,14.418513,4.754999,A
287.190772,102024.754297,13.343839,1.316282,A
287.759265,102291.810966,10.742941,0.516932,A
287.104886,102348.794451,9.90246,-0.160026,A
287.124588,102397.840392,8.268835,0.538839,A
286.398582,102328.863161,8.023163,1.056377,A
286.796629,102296.516867,8.22867,0.833117,A
286.492961,102268.410104,6.220042,-1.962254,A
287.070956,102366.042417,5.505497,-1.468676,A
286.499243,102374.18069,4.418081,-0.945742,A
286.656981,102277.875399,1.72306,3.394628,A
286.205585,101824.54918,0.310869,4.732803,A
286.006364,101389.854022,-1.993618,2.039613,A
285.783985,100928.089509,-1.647848,-2.847351,A
286.122178,100637.689269,6.413012,-8.749348,A
286.661704,100587.713966,11.476046,-11.178965,A
287.492832,100587.578933,13.943339,-9.730289,A
287.150042,100798.035488,13.35242,-8.134728,A
286.793759,101001.868834,13.079154,-7.523799,A
287.535214,101133.347916,10.457315,-5.264882,A
286.978976,101185.47344,11.147107,-5.108212,A
286.578504,101171.338361,10.939913,-5.636727,A
286.814808,101311.366615,10.792354,-6.750548,A
287.367191,101421.978243,7.567022,-5.971589,A
287.309938,101699.404136,5.897241,-7.367313,A
287.365658,102090.380756,3.405822,-7.505512,A
287.102155,102377.502879,2.17464,-5.916707,A
286.779363,102616.294454,0.677794,-3.913948,A
286.331585,102789.172573,2.518718,-1.151667,A
286.577932,102876.044804,3.526849,0.658953,A
287.02096,102899.218963,4.701558,1.172046,A
286.466915,102802.769449,5.349168,0.024646,A
286.426655,102663.662528,6.279695,1.911334,A
285.976617,102570.032297,6.606632,1.470807,A
287.289516,102321.040476,7.740847,1.085114,A
287.456436,102071.620353,8.379154,-1.087288,A
288.250047,101768.580058,9.306827,-2.739861,A
287.60769,101469.858411,10.349815,-5.145632,A
287.234193,101155.41246,12.353863,-7.30115,A
287.233307,100896.345753,12.799501,-10.046385,A
286.341712,100857.821964,12.44537,-14.311471,A
286.505678,100829.635456,9.912213,-14.496607,A
286.290907,100840.945559,11.397804,-13.575879,A
286.147878,100738.751809,8.509282,-11.533832,A
286.329602,100443.83311,9.279001,-7.73258,A
285.711129,100019.392416,7.501526,-2.452188,A
284.589014,99675.00273,7.575798,-2.406606,A
284.849148,99550.280537,9.085351,-6.618976,A
285.014979,99634.709269,12.335843,-10.012203,A
284.87466,99824.294873,13.574164,-9.903764,A
284.299583,100082.195457,14.381103,-9.352187,A
285.186887,100322.456925,11.160072,-8.150645,A
285.345102,100458.433449,13.803684,-7.583916,A
284.328499,100618.788083,13.927772,-9.161375,A
284.080751,100899.430978,12.001041,-11.468984,A
285.176115,101361.994678,7.5389,-10.465429,A
285.119125,101598.829708,7.622461,-7.852679,A
284.899273,101842.286728,7.317148,-7.686721,A
284.915834,101943.017689,8.123366,-6.397282,A
285.110545,102111.01971,6.156809,-5.363636,A
285.110331,102154.887871,5.667962,-2.046175,A
285.172264,102239.478045,5.38705,-0.196649,A
285.405765,102202.137539,4.11947,2.07738,A
285.606868,102184.820813,3.934081,3.97788,A
286.374615,102052.572701,3.040306,5.025543,A
285.953654,101879.029318,2.214087,7.526078,A
286.773483,101666.242761,4.05728,8.825407,A
285.934227,101439.137316,4.686691,6.894459,A
285.552554,101215.108882,5.730011,3.221377,A
285.442328,101208.698414,7.50966,-1.113625,A
285.644422,101395.822624,8.81024,-4.091099,A
285.520538,101590.433949,7.989998,-5.006672,A
285.40038,101666.561556,7.481932,-3.115917,A
285.112182,101819.700901,5.612784,-2.759748,A
285.041233,101920.493953,4.322528,-1.091794,A
284.911174,101871.401863,3.182309,-0.605229,A
285.030485,101832.231874,3.709343,-1.321594,A
285.02376,101830.357702,3.556642,-0.265637,A
284.799606,101829.226935,4.55706,1.807974,A
284.886505,101700.15274,5.813513,-0.122914,A
284.995344,101651.497416,5.851833,-2.143505,A
284.884776,101682.368125,3.68265,-1.926458,A
284.968073,101612.117016,1.048426,-0.804449,A
284.674559,101378.350292,-0.226045,-0.827977,A
284.683452,101304.437201,1.532054,0.246532,A
284.301745,101294.20447,2.71621,2.523619,A
284.914137,101277.936379,2.240825,5.526414,A
284.732118,101130.21746,1.699069,6.622258,A
284.875604,100893.440048,-1.496213,7.617123,A
284.955612,100371.873384,-4.977373,9.640139,A
285.81825,99842.936717,-2.902939,11.110406,A
285.659453,99802.075304,7.343349,11.703579,A
285.279712,100207.315176,5.730851,9.763712,A
286.101467,100147.045446,0.765037,7.297954,A
285.617834,100112.017338,4.936403,6.477952,A
285.389925,100364.805596,8.073084,10.752117,A
286.100058,100672.031243,7.445113,10.939033,A
285.242027,101078.106817,8.617076,8.559399,A
285.650346,101407.044519,7.305331,8.132138,A
285.243384,101620.032781,7.401152,6.607267,A
284.859003,101842.063486,8.404162,4.224736,A
285.468459,102131.875202,9.532465,0.603318,A
284.579472,102449.80803,10.164691,-1.033401,A
284.545351,102753.835738,9.190532,-4.716916,A
284.529984,102990.062396,8.850716,-4.713352,A
284.44894,102973.584628,8.35507,-3.245286,A
284.612915,102830.337527,9.648925,-1.076662,A
284.390934,102372.952091,10.296807,1.62675,A
283.856404,101590.835756,12.246652,4.812995,A
284.899079,100893.47809,12.259747,0.907737,A
284.955729,100559.535286,8.943877,-2.887182,A
285.057119,100635.338358,6.011851,-3.397591,A
284.984818,100667.932398,6.764896,-1.949496,A
284.881569,100741.405226,6.587217,-1.137051,A
284.698259,100514.250618,7.498734,2.949111,A
284.55363,100267.325485,8.582941,-1.84603,A
285.026525,100393.748891,8.303281,-3.181023,A
284.516905,100431.181201,8.153814,0.045717,A
285.101009,100279.533624,8.482021,2.948112,A
284.654978,99989.832293,8.415493,5.102393,A
284.794516,99672.208685,9.173345,2.786001,A
284.204875,99752.262563,10.621836,-0.377397,A
283.665862,99860.523424,8.341552,-0.596181,A
283.593774,99949.959113,8.276332,-0.413678,A
283.114032,99939.465841,7.178856,0.435209,A
282.796611,99976.065328,8.757954,1.454258,A
282.563706,100136.128395,9.915156,0.704418,A
283.00673,100340.281262,9.056959,-0.673028,A
283.198312,100522.369343,8.985398,-2.444811,A
283.508725,100748.090284,7.917554,-2.929231,A
283.339414,100884.821548,8.70567,-2.426289,A
282.868964,100991.376973,7.131947,-3.246966,A
282.261705,101173.100304,9.428975,-3.152871,A
282.320815,101278.019487,8.101617,-1.670483,A
283.10041,101209.951518,4.509654,3.836788,A
283.371174,101040.451302,1.232502,1.816938,A
283.283786,101057.979366,-0.697276,-2.430597,A
283.269208,101135.779306,2.298946,-7.131075,A
282.522685,101314.457241,5.721075,-5.965871,A
282.553081,101232.160593,4.553135,-4.49938,A
282.893585,101125.744675,2.446274,-5.413417,A
282.987887,101047.553394,-0.842553,-5.856459,A
283.779337,101174.921911,0.728074,-9.289132,A
284.144988,101323.613952,0.148912,-11.407757,A
284.442805,101472.8988,2.430281,-11.114629,A
283.691501,101429.209049,5.240579,-9.375442,A
283.23288,101411.741481,7.167773,-8.751772,A
282.646627,101238.372419,5.761493,-7.129758,A
282.344971,101147.801248,4.789269,-8.590779,A
282.674525,101120.037156,5.512372,-7.495387,A
282.689164,101212.350965,6.626822,-5.950557,A
282.979191,101467.406399,5.988784,-4.635131,A
283.327318,101664.509458,7.270955,-2.812997,A
283.736148,101881.614903,6.609183,0.732686,A
284.439177,101821.706224,8.876902,3.02575,A
284.808127,101825.201421,11.700589,1.442763,A
284.705981,101831.268048,12.235861,0.291544,A
284.607551,101958.813756,10.758788,2.620081,A
284.727223,101833.343191,8.682927,5.431071,A
284.598054,101761.135536,8.383215,5.765594,A
285.140727,101632.46679,6.718877,5.485296,A
284.619052,101432.676467,4.470114,7.884225,A
285.361325,101120.571225,5.523816,7.99721,A
285.126522,100902.052394,7.049412,7.192861,A
285.625746,100733.816181,6.528684,6.154186,A
284.651269,100526.901407,4.683614,7.080981,A
284.928577,100024.991144,1.769794,7.986371,A
284.853655,99127.951395,1.50968,10.30604,A
284.004924,98652.480319,9.538043,5.496594,A
281.88609,99100.83684,16.388143,0.38869,A
279.455793,99621.359332,17.472318,6.530418,A
279.902703,99900.573768,17.148232,2.288469,A
280.845119,100510.534566,15.930517,-5.234357,A
281.383326,101316.571722,12.649487,-9.02078,A
281.520081,101931.078304,10.835203,-8.067732,A
282.097467,102572.43757,6.736293,-9.720402,A
282.098951,103017.345177,4.674489,-8.697803,A
282.30946,103506.579402,2.245228,-7.398534,A
282.658374,103747.651817,2.371479,-1.391034,A
282.626949,103906.344584,1.401979,2.308945,A
282.979625,103924.461464,3.031909,5.783223,A
282.736101,103864.790715,3.353213,7.590715,A
282.693933,103703.001929,1.969127,8.189749,A
283.198006,103519.228587,-0.723531,8.412594,A
283.6142,103189.191386,-1.436609,9.541951,A
283.557421,102841.07898,-1.37064,7.965349,A
283.649859,102608.830384,0.971291,3.952523,A
283.316018,102711.576242,2.005818,-0.909435,A
282.583151,102764.626354,0.5963,-2.421059,A
282.61139,102805.296576,-1.100571,-1.105733,A
282.42521,102672.440091,-2.78653,-2.32779,A
282.697795,102586.27767,-3.056738,-1.4662,A
282.557232,102330.700952,-3.457764,-1.059245,A
282.916907,102054.642297,-6.002164,0.759258,A
283.478209,101703.939348,-6.62094,2.193994,A
283.50207,101375.554681,-5.317389,2.948606,A
283.604132,101201.888467,-4.925878,3.297412,A
283.643339,101130.375789,-2.753629,4.082931,A
283.753056,100998.250265,-3.834557,2.550858,A
283.503067,100832.971975,-5.591333,3.021356,A
283.590627,100564.832484,-8.126556,0.562308,A
284.052516,100031.57682,-10.686933,-1.648308,A
284.364951,99374.254103,-11.926045,-1.991072,A
284.261881,98912.826852,-10.710134,4.307873,A
284.178197,98720.23631,-10.048908,7.080017,A
284.6595,98483.87427,-10.333999,5.881717,A
284.231418,98509.202797,-6.261506,10.180745,A
283.734167,98811.6021,-3.23517,11.032431,A
283.295545,98797.261334,-3.593884,5.559392,A
283.503843,98440.1785,-1.492107,1.349998,A
283.082868,98095.383607,2.11739,2.198628,A
282.784319,98062.117499,2.640203,4.93329,A
282.781006,98250.048482,1.635068,7.410741,A
283.288837,98402.552419,2.329127,7.662905,A
283.12136,98587.473689,2.45095,8.633285,A
283.214627,98760.932854,0.106117,8.506697,A
283.14068,98866.185722,-2.77315,5.314027,A
283.307038,98815.942834,-2.541352,-2.082112,A
282.702805,98609.737511,1.019256,-4.690448,A
282.597962,98642.612375,4.53038,-2.021703,A
282.372193,98793.422452,8.403233,-0.995042,A
283.05487,99251.153431,10.612706,2.792493,A
282.98581,99551.040959,9.583898,6.54233,A
282.876124,99993.568193,9.976081,1.049295,A
282.894622,100469.874837,9.688274,2.667419,A
282.604291,100988.8669,7.393801,4.63822,A
282.990372,101341.739086,3.489675,5.885859,A
282.559517,101587.162526,-1.952549,5.976117,A
283.19624,101718.049912,-4.724083,6.207475,A
283.721989,101807.868489,-5.170916,5.834125,A
283.778934,101769.128704,-8.145658,2.651229,A
283.704143,101364.537756,-12.366932,-2.907408,A
283.622723,100609.979719,-14.309368,-9.113236,A
283.428437,100040.675364,-11.800693,-4.139836,A
283.774426,99798.022286,-8.457551,-0.417624,A
284.233671,99634.261496,-6.782066,1.176782,A
283.91683,99305.076048,-3.442427,2.630249,A
283.835141,99271.416695,-0.597034,4.500275,A
283.206986,99191.622633,2.900941,2.027969,A
282.908103,99293.046667,5.479921,2.483355,A
282.792246,99497.103112,4.609059,6.747768,A
283.151176,99636.284087,1.677798,6.211378,A
283.035466,99647.589233,-0.651027,5.047529,A
283.146095,99686.111369,2.981287,4.663153,A
282.654608,99900.203604,8.663619,3.315511,A
282.721646,100273.903763,11.615045,1.074954,A
283.058497,100727.302189,9.674473,2.870212,A
283.212864,101142.747264,5.211154,4.551853,A
283.107413,101124.418755,-2.259385,4.787168,A
283.561231,100516.515627,-13.29529,4.843557,A
283.461577,99842.860507,-11.927374,7.539405,A
283.767024,99820.205149,-2.91672,8.064568,A
284.117223,99799.113322,-5.183824,5.838419,A
283.926655,99298.322066,-7.617335,1.91733,A
283.284692,98869.771058,-4.933731,-1.672471,A
283.013256,98995.994084,-0.073004,-5.954325,A
282.933881,99285.963793,5.568168,-6.60269,A
282.971275,99748.289119,9.092681,-5.589672,A
283.114633,100095.3383,9.612974,-3.301972,A
282.835247,100460.335382,8.673751,0.284939,A
282.853183,100717.293,8.979788,1.398087,A
282.566386,100978.084941,8.718771,1.875613,A
282.702697,101290.382941,7.653027,3.294551,A
281.929785,101476.490266,5.847279,5.199068,A
282.268943,101435.989157,0.230999,9.083798,A
283.068214,101021.752941,-3.654955,10.645955,A
283.101932,100757.206829,-2.27025,10.916243,A
282.526342,100492.870152,-1.074148,7.748025,A
282.078025,100466.673835,2.063305,8.4559,A
282.167131,100736.953198,4.980765,6.626078,A
282.657352,101101.549691,5.112215,3.270369,A
282.218279,101438.249338,3.548901,2.367109,A
282.304089,101565.339845,-1.370013,2.560162,A
282.680019,101582.61392,-5.797272,3.788832,A
282.901317,101501.540287,-9.342454,2.981848,A
283.034916,101320.438643,-13.088414,2.873213,A
283.282437,101075.233536,-14.605198,2.465465,A
283.428171,100843.263569,-15.304689,3.499315,A
283.506333,100534.922721,-15.218531,3.708016,A
283.75128,100238.289397,-14.758008,3.095831,A
283.626134,99910.106435,-13.196936,4.407016,A
283.681006,99557.599,-11.874633,3.281128,A
283.173696,98995.78318,-9.66903,2.238043,A
282.802101,98755.744425,-5.269094,6.45642,A
282.431468,98822.47306,-1.813091,4.78906,A
282.872619,99020.452762,2.237747,5.761915,A
282.644169,99205.479943,2.774296,7.669057,A
282.480203,99273.386904,1.631534,5.39342,A
282.156507,99301.355715,2.313037,3.408701,A
282.15148,99377.068442,2.019118,0.771788,A
282.18778,99387.352279,5.146717,-1.552749,A
281.946922,99376.239649,6.333843,-0.366105,A
282.11087,99236.486527,7.348224,0.186592,A
281.039223,99174.981579,7.298571,0.004718,A
280.059003,99146.065955,5.895968,-2.659171,A
279.774764,99383.418422,3.554978,-7.81833,A
280.639397,99784.417411,3.605733,-8.727888,A
280.998486,100342.263634,5.046956,-10.402103,A
280.340711,100788.336194,9.358546,-9.362936,A
279.879645,101173.203344,9.263629,-9.750343,A
280.973438,101433.450222,9.391199,-8.619783,A
281.063489,101701.907446,9.423167,-3.518077,A
281.280792,101766.44607,10.225323,1.433597,A
281.858804,101817.929626,11.380166,1.738047,A
282.532244,102063.939504,10.957935,-0.755122,A
282.035198,102279.569365,8.112689,-0.833986,A
281.794251,102041.595105,5.066947,4.803493,A
281.519686,101433.402326,6.426141,10.758585,A
282.576424,100506.280794,10.727673,15.168504,A
281.673724,100489.27294,21.009088,-2.385957,A
281.0773,101395.92498,14.20813,-6.899868,A
281.354675,101764.762896,9.621069,-4.713541,A
280.553757,101856.409738,5.367493,-2.897805,A
279.95212,101865.926583,1.070061,-0.273882,A
280.507665,101670.42329,-2.091228,4.01778,A
281.213444,101199.274628,-6.30543,7.954563,A
282.363741,100373.111338,-6.423609,11.600274,A
282.192005,99534.197281,2.679713,11.27358,A
281.87054,99263.058727,9.532167,10.418058,A
281.324104,98998.661553,10.352577,10.210377,A
281.192227,98917.325342,10.8641,8.811729,A
280.987194,99087.569107,11.441807,2.148991,A
281.318866,99633.754583,12.780281,-4.996568,A
280.642233,100124.001219,12.939809,-7.246689,A
279.844515,100617.064752,15.559859,-9.513114,A
280.098524,100978.560752,13.65921,-7.072996,A
280.514636,101242.826391,13.146579,-7.271593,A
280.598337,101610.905828,11.320858,-9.398416,A
280.693352,101810.814991,9.005687,-4.267213,A
280.415406,101569.818872,5.835412,4.099779,A
281.311976,101082.127579,4.763387,12.311263,A
281.748813,100672.288044,11.532123,7.790373,A
281.035532,100870.257724,13.027487,-0.387469,A
280.511415,100808.367802,8.339223,2.285545,A
280.131772,100518.339548,10.211921,2.452167,A
279.574848,100255.60687,10.200331,1.400714,A
278.824553,100251.390394,12.539686,-2.960404,A
278.564033,100624.756201,14.449766,-3.803861,A
278.91463,100931.556359,16.152686,-1.372666,A
278.991842,101131.966523,12.63008,-1.210972,A
279.333189,100945.357354,7.337766,5.234757,A
279.661938,99679.33186,-4.468884,14.195736,A
280.029213,98202.717465,3.333639,13.449468,A
279.970745,97295.118555,8.410758,6.720883,A
279.256916,97121.80484,13.776658,-1.754654,A
279.177905,97484.016727,14.422321,-6.926729,A
279.091882,97893.2599,16.865332,-7.911993,A
277.865975,98267.866751,13.850777,-8.149627,A
277.175057,98728.351076,14.638934,-8.793546,A
276.426415,99145.8236,12.935409,-8.115148,A
276.673131,99594.154147,14.033017,-9.879937,A
276.270508,100027.56128,12.686599,-10.023744,A
276.060815,100460.52153,14.842478,-8.812609,A
275.468275,100697.628087,12.197169,-7.756441,A
275.860876,100801.523524,11.446875,-2.000642,A
276.301267,100645.775499,5.974593,-1.103531,A
276.043654,100660.069149,5.256862,-2.133657,A
276.299697,100553.636554,2.258407,-0.258165,A
276.540727,100233.762398,-1.15068,-1.004491,A
276.692347,100231.689641,-2.180721,-2.416176,A
276.236053,100242.098637,1.864856,-2.302829,A
276.076657,100237.143713,4.425907,-2.946352,A
275.85542,100198.972955,8.981377,-5.212828,A
274.794574,100352.716933,8.503868,-6.693894,A
273.743381,100667.046857,14.206475,-6.156061,A
274.888376,101119.809875,13.975847,-7.271984,A
276.220405,101448.084399,14.755805,-5.147473,A
275.793992,101872.423221,10.978087,-6.446604,A
276.883959,102133.261445,9.947877,-3.628029,A
277.768936,102229.013026,6.303587,-1.385753,A
278.746326,102309.045753,6.739903,1.469979,A
279.322903,102399.78829,8.419186,4.499511,A
279.20183,102436.945468,8.399951,6.349864,A
279.187342,102330.580414,8.816348,10.157569,A
278.905088,102049.553955,5.363001,15.913018,A
280.223347,101387.697919,7.374269,18.504009,A
280.951569,101273.261543,9.121494,12.403744,A
280.13126,100889.528658,6.361373,10.909326,A
281.249142,100384.485149,9.327428,13.084623,A
281.598503,100088.918704,18.063788,13.667744,A
279.60452,101173.800288,20.938505,0.332315,A
278.966966,102155.433467,17.203323,-0.376797,A
277.854707,102665.328725,15.259979,-0.94339,A
277.765173,103056.224817,14.725838,-5.842027,A
277.405171,103328.090284,10.329523,-4.246372,A
278.81965,103279.645178,8.049239,3.692048,A
279.46082,103076.884488,10.398312,4.812555,A
278.703436,103064.464527,9.56973,-1.237389,A
278.42651,103351.672279,7.585164,-0.55646,A
279.24576,103304.244541,7.499568,8.093131,A
279.969069,103166.176438,9.649545,9.501949,A
279.836076,103193.341346,9.222488,9.886122,A
279.721687,103204.820428,7.575832,11.377424,A
280.043173,103054.367612,4.69446,11.600615,A
280.411408,102866.853655,1.464959,13.954836,A
280.360344,102561.025585,-0.031335,13.388052,A
280.409763,102058.744639,-5.610464,13.629978,A
280.629508,101248.165004,-8.79665,17.437911,A
281.232112,100652.783296,-5.471078,19.668357,A
281.22707,100362.812525,-3.084615,17.810466,A
280.924514,100328.234662,2.13465,13.468702,A
279.804174,100703.960462,3.901941,6.677762,A
280.461398,100492.549741,-4.886239,5.162609,A
281.071344,99683.639317,-8.840831,9.232269,A
280.495146,99359.00947,-6.081851,14.143967,A
279.987689,99484.991686,-0.595389,13.191794,A
280.043646,99660.118544,-0.518771,10.767834,A
280.273489,99820.633451,-0.869522,11.550358,A
280.073775,100011.082719,-1.50501,11.362324,A
279.946083,100152.086182,-1.60352,10.132437,A
279.79291,100186.077908,-0.323188,8.730467,A
279.726735,100342.472433,3.098978,7.621311,A
279.217245,100374.178845,4.153811,5.563701,A
278.966479,100382.502773,4.059803,5.719085,A
278.753588,100234.040341,-1.07409,7.12572,A
278.830306,99919.616952,-8.195337,8.186771,A
279.448422,99572.560969,-10.095616,6.054163,A
279.504682,99093.592443,-9.748497,4.290258,A
279.457547,98685.253925,-6.433005,3.868216,A
279.421736,98665.975011,-4.289748,4.085701,A
279.655745,98604.481339,-1.129654,2.586219,A
279.349605,98640.436712,-0.516203,4.677202,A
278.989099,98750.55157,3.16842,3.52169,A
278.951606,98957.076655,-0.257883,3.885983,A
278.868528,99223.709738,-0.008243,2.800674,A
279.079088,99438.673368,-1.866256,-0.912021,A
278.539645,99432.815692,-1.31574,-4.860985,A
279.496385,99478.130942,0.951014,-8.579871,A
278.339282,99473.282171,3.291146,-6.851494,A
278.114845,99571.877974,6.020053,-4.354284,A
277.912534,99632.701608,8.025338,-0.188546,A
277.5158,99678.949901,5.773996,2.382497,A
277.234097,99663.075924,0.27369,4.042366,A
278.080903,99627.779497,-5.354473,3.935022,A
277.973251,99598.414421,-8.210503,1.058382,A
278.553829,99587.803236,-10.889443,-5.371667,A
279.31266,99476.211199,-10.498559,-8.729334,A
279.724601,99339.307701,-10.322633,-8.804139,A
279.81732,99166.370303,-9.067222,-7.674666,A
280.190101,98988.764098,-8.686897,-4.204172,A
280.16342,98843.833195,-7.292284,-2.166919,A
279.816114,98788.272527,-6.47162,1.1639,A
279.680681,98711.820868,-5.221972,2.332679,A
279.643574,98784.08503,-5.006053,4.261296,A
279.875718,98833.069122,-3.247481,6.232024,A
279.543751,98723.430751,-8.194479,6.436554,A
279.528063,98206.058204,-12.249619,4.204975,A
