#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 05 17 01 50  93  8.4 10.6  1.43  5.88  4.83  69 1013.6  28.3  29.0  25.1 99.0 99.00
2016 05 17 02 50  91  6.4  7.5  1.45  5.88  5.09  84 1014.2  28.5  29.0  26.5 99.0 99.00
2016 05 17 03 50  87  8.0 10.1  1.40  6.25  5.01  86 1014.3  28.8  29.0  26.5 99.0 99.00
2016 05 17 04 50  84  8.3  9.7  1.49  5.88  4.95  76 1014.3  28.7  28.9  26.4 99.0 99.00
2016 05 17 05 50  96 10.0 11.7  1.46  6.25  4.92  91 1013.2  28.5  28.9  25.8 99.0 99.00
2016 05 17 06 50  97  8.9 10.8  1.57  6.25  5.07  88 1012.5  28.6  28.9  26.4 99.0 99.00
2016 05 17 07 50  99  8.1  9.4  1.53  6.25  4.99  89 1012.6  28.7  28.9  26.1 99.0 99.00
2016 05 17 08 50  89  7.4  8.8  1.65  6.25  5.18  95 1012.4  28.5  28.9  26.1 99.0 99.00
2016 05 17 09 50  91  7.9  9.7  1.69  9.09  5.32  96 1012.7  28.6  28.8  26.1 99.0 99.00
2016 05 17 10 50 100  8.8 10.4  1.66  6.67  5.32 106 1012.8  28.7  28.9  25.9 99.0 99.00
2016 05 17 11 50  96  8.1  9.8  1.73  9.09  5.42 100 1013.5  28.7  28.9  25.9 99.0 99.00
2016 05 17 12 50  88  7.3  8.8  1.89 10.00  5.70  93 1014.2  28.7  28.8  26.1 99.0 99.00
2016 05 17 13 50  98  9.3 10.8  1.93  6.67  5.63  91 1014.4  28.8  28.8  25.7 99.0 99.00
2016 05 17 14 50  93  9.0 10.4  2.07 10.00  5.73  95 1014.7  28.9  28.8  25.6 99.0 99.00
2016 05 17 15 50 100  9.1 11.2  2.02  9.09  5.68  88 1014.5  28.9  28.8  25.3 99.0 99.00
2016 05 17 16 50  96  9.9 11.8  2.31  9.09  5.91  87 1013.9  28.9  28.8  25.3 99.0 99.00
2016 05 17 17 50  92  8.4 11.2  2.30  9.09  5.98 101 1013.8  28.9  28.9  25.6 99.0 99.00
2016 05 17 18 50  93  9.2 11.0  2.34 10.00  5.94  98 1012.9  29.0  28.9  25.4 99.0 99.00
2016 05 17 19 50  85  8.1  9.9  2.30  7.69  5.81  97 1012.2  29.0  29.1  25.6 99.0 99.00
2016 05 17 20 50  89  7.9  9.0  2.26 10.00  6.01  91 1012.3  28.9  29.0  25.7 99.0 99.00
2016 05 17 21 50  89  7.2  8.6  2.27  6.67  6.09 102 1012.0  28.8  29.0  25.9 99.0 99.00
2016 05 17 22 50  91  7.9  9.3  2.07 10.00  5.86  94 1012.0  28.8  29.0  25.6 99.0 99.00
2016 05 17 23 50  94  7.5  8.6  1.90  6.67  5.71  99 1012.2  28.8  28.9  25.6 99.0 99.00
2016 05 18 00 50 100  7.6  9.3  1.91 10.00  5.68  94 1012.6  28.8  28.9  25.4 99.0 99.00
2016 05 18 01 50 106  6.1  7.5  1.93 10.00  5.77 107 1013.2  28.7  28.9  25.7 99.0 99.00
2016 05 18 02 50  97  7.7  8.8  1.80 10.00  5.59  99 1013.4  28.6  28.9  25.4 99.0 99.00
2016 05 18 03 50 104  7.5  9.2  1.79 10.00  5.71 110 1013.5  28.6  28.9  25.3 99.0 99.00
2016 05 18 04 50 106  7.0  8.3  1.91 10.00  5.82  92 1013.6  28.6  28.9  25.2 99.0 99.00
2016 05 18 05 50 108  8.3  9.7  1.95 10.00  5.81  91 1012.6  28.5  28.9  25.1 99.0 99.00
2016 05 18 06 50  99  6.6  7.8  1.97 10.00  6.09  92 1012.6  28.4  28.9  25.2 99.0 99.00
2016 05 18 07 50 104  7.0  8.2  1.95  9.09  6.06  86 1012.2  28.3  28.7  25.1 99.0 99.00
2016 05 18 08 50 104  7.0  8.2  1.80 10.00  5.91  97 1011.9  28.3  28.6  24.9 99.0 99.00
2016 05 18 09 50 103  5.3  6.5  1.76 10.00  6.12  98 1012.1  28.1  28.7  25.3 99.0 99.00
2016 05 18 10 50 102  7.4  8.7  1.93  9.09  6.24  95 1012.2  28.4  28.7  24.8 99.0 99.00
2016 05 18 11 50  95  7.3  8.5  1.69 10.00  5.98  77 1013.1  28.5  28.7  25.0 99.0 99.00
2016 05 18 12 50  95  7.6  8.9  1.82 10.00  6.06  75 1013.5  28.6  28.7  25.0 99.0 99.00
2016 05 18 13 50 100  7.2  8.5  1.78  9.09  6.06  92 1013.8  28.6  28.7  24.9 99.0 99.00
2016 05 18 14 50  97  6.9  8.2  1.72  9.09  5.72 103 1014.5  28.7  28.7  25.2 99.0 99.00
2016 05 18 15 50  97  7.5  9.5  1.61  9.09  5.67 104 1014.4  28.7  28.7  25.2 99.0 99.00
2016 05 18 16 50  98  7.2  8.8  1.73  9.09  5.72  95 1014.4  28.7  28.7  25.1 99.0 99.00
2016 05 18 17 50 109  7.5  8.8  1.89  9.09  5.89  98 1013.9  28.8  28.8  25.2 99.0 99.00
2016 05 18 18 50  96  7.2  8.4  1.59  6.67  5.47  93 1013.3  28.8  28.8  25.3 99.0 99.00
2016 05 18 19 50 108  6.3  7.3  1.50  9.09  5.39 109 1012.6  28.8  28.9  25.5 99.0 99.00
2016 05 18 20 50  98  7.3  8.7  1.60  9.09  5.66  95 1011.9  28.9  28.9  25.2 99.0 99.00
2016 05 18 21 50 105  6.7  7.9  1.74  8.33  5.99  89 1011.4  28.9  29.0  25.6 99.0 99.00
2016 05 18 22 50 110  6.5  8.0  1.53  9.09  5.66  94 1011.5  28.8  28.9  25.5 99.0 99.00
2016 05 18 23 50  99  7.1  8.0  1.59  9.09  5.57 103 1011.9  28.7  28.9  25.5 99.0 99.00
2016 05 19 00 50  99  8.1  9.3  1.56  9.09  5.31 114 1012.2  28.7  28.8  25.5 99.0 99.00
2016 05 19 01 50 100  8.4  9.6  1.44  9.09  5.09  94 1013.0  28.7  28.8  25.1 99.0 99.00
2016 05 19 02 50  96  7.8  9.0  1.42  6.25  4.91  88 1013.7  28.6  28.8  25.6 99.0 99.00
2016 05 19 03 50 101  7.9  9.1  1.34  5.56  4.80  88 1013.8  28.6  28.8  25.5 99.0 99.00
2016 05 19 04 50  97  7.9  9.4  1.47  8.33  5.16 102 1013.6  28.6  28.9  25.7 99.0 99.00
2016 05 19 05 50  94  7.8  9.3  1.42  5.88  4.82  96 1013.3  28.6  28.9  25.7 99.0 99.00
2016 05 19 06 50  89  7.4  8.7  1.47  9.09  4.83 117 1013.1  28.5  28.9  25.7 99.0 99.00
2016 05 19 07 50  85  8.4 10.4  1.44  5.88  4.77 105 1012.7  28.0  28.9  25.3 99.0 99.00
2016 05 19 08 50  91  6.8  8.4  1.41  9.09  5.05 129 1011.8  28.3  28.9  26.1 99.0 99.00
2016 05 19 09 50  92  8.4  9.8  1.40  9.09  4.88 126 1011.6  28.4  28.9  25.9 99.0 99.00
2016 05 19 10 50 103  8.2  9.4  1.52  8.33  4.89 123 1011.8  28.4  28.8  25.8 99.0 99.00
2016 05 19 11 50  98  8.9 10.3  1.55  8.33  5.06 111 1012.5  28.5  28.8  25.6 99.0 99.00
2016 05 19 12 50  91  8.5  9.8  1.58  9.09  5.05 106 1013.3  28.7  28.8  25.8 99.0 99.00
2016 05 19 13 50  97  8.6 10.5  1.68  9.09  5.33  97 1013.3  28.7  28.9  25.9 99.0 99.00
2016 05 19 14 50  93  8.5  9.9  1.68  9.09  5.37  94 1013.8  28.8  28.9  25.7 99.0 99.00
2016 05 19 15 50  98  8.2  9.8  1.74  9.09  5.45  95 1013.6  28.9  28.9  25.8 99.0 99.00
2016 05 19 16 50  92  8.1  9.5  1.71  9.09  5.44  95 1013.5  28.8  28.9  25.8 99.0 99.00
2016 05 19 17 50  97  8.7  9.8  1.69  9.09  5.30  90 1012.8  28.9  29.0  25.6 99.0 99.00
2016 05 19 18 50  92  8.1  9.4  1.73  7.14  5.34  91 1012.1  28.9  29.0  26.0 99.0 99.00
2016 05 19 19 50 101  7.6  9.0  1.64  6.25  5.10  99 1011.7  28.9  29.0  26.0 99.0 99.00
2016 05 19 20 50  96  8.4  9.6  1.63  5.56  4.97  87 1011.1  29.0  29.1  25.9 99.0 99.00
2016 05 19 21 50  97  7.0  8.2  1.69  6.67  5.19  82 1011.3  29.0  29.0  26.0 99.0 99.00
2016 05 19 22 50  96  8.1  9.6  1.66  9.09  5.29  99 1011.4  29.0  29.0  25.5 99.0 99.00
2016 05 19 23 50  95  7.2  8.5  1.56  9.09  5.16 103 1011.9  28.8  29.0  25.8 99.0 99.00
2016 05 20 00 50  95  8.2  9.8  1.60  6.25  5.32 110 1012.3  28.8  28.9  25.8 99.0 99.00
2016 05 20 01 50  88  8.0  9.4  1.55  9.09  5.22  96 1013.1  28.7  28.9  25.8 99.0 99.00
2016 05 20 02 50  93  8.0  9.5  1.69  6.67  5.25  95 1013.3  28.7  28.9  25.8 99.0 99.00
2016 05 20 03 50  92  8.0 10.3  1.70  6.67  5.16 108 1013.5  28.7  28.9  25.9 99.0 99.00
2016 05 20 04 50  89  8.8 10.6  1.59  9.09  5.20  98 1012.9  28.6  28.9  25.8 99.0 99.00
2016 05 20 05 50  93  9.0 11.2  1.64  9.09  5.10 107 1012.4  28.6  28.9  25.6 99.0 99.00
2016 05 20 06 50  95  8.0  9.4  1.76  9.09  5.23 107 1012.3  28.6  28.8  25.5 99.0 99.00
2016 05 20 07 50  95  9.3 10.9  1.60  8.33  5.11 119 1011.9  28.6  28.8  25.1 99.0 99.00
2016 05 20 08 50  98  8.6 10.1  1.59  9.09  5.11 111 1011.9  28.6  28.8  25.1 99.0 99.00
2016 05 20 09 50  85  8.2  9.8  1.69  8.33  5.27  95 1012.3  28.4  28.8  25.5 99.0 99.00
2016 05 20 10 50  86  8.8 10.5  1.67  8.33  5.15 108 1012.6  28.4  28.8  25.4 99.0 99.00
2016 05 20 11 50  95  9.5 11.3  1.79  8.33  5.30 101 1013.1  28.7  28.7  24.9 99.0 99.00
2016 05 20 12 50  92  8.9 10.4  1.85  9.09  5.40 115 1013.8  28.8  28.7  25.2 99.0 99.00
2016 05 20 13 50  91  8.4  9.8  1.77  9.09  5.36 114 1014.6  28.8  28.8  25.2 99.0 99.00
2016 05 20 14 50  86  8.9 10.3  1.75  6.25  5.26 104 1014.9  28.8  28.9  25.1 99.0 99.00
2016 05 20 15 50  88  9.0 10.5  1.69  9.09  5.20 112 1014.9  28.9  28.9  25.2 99.0 99.00
2016 05 20 16 50  87  8.7 10.5  1.77  9.09  5.38 110 1014.6  28.9  28.9  25.3 99.0 99.00
2016 05 20 17 50  85  8.9 10.9  1.70  5.88  5.05 105 1014.3  28.9  29.0  25.2 99.0 99.00
2016 05 20 18 50  97  8.7 10.7  1.61  6.25  5.06  91 1013.9  28.9  29.0  25.0 99.0 99.00
2016 05 20 19 50  97  7.9  9.1  1.77  5.56  5.17  97 1013.5  28.9  29.0  25.1 99.0 99.00
2016 05 20 20 50  99  7.3  8.5  1.88  6.25  5.30  86 1013.2  29.0  29.0  25.2 99.0 99.00
2016 05 20 21 50  92  7.3  8.7  1.62  6.67  5.23 101 1012.9  28.9  29.0  25.1 99.0 99.00
2016 05 20 22 50  95  7.2  8.5  1.73  6.25  5.30 100 1012.6  28.8  28.9  25.2 99.0 99.00
2016 05 20 23 50  94  7.0  8.2  1.68  9.09  5.34 117 1012.9  28.7  28.9  25.1 99.0 99.00
2016 05 21 00 50  88  7.5  8.6  1.68  7.14  5.58 102 1013.6  28.7  28.9  25.3 99.0 99.00
2016 05 21 01 50  94  6.5  7.7  1.69  8.33  5.53 101 1013.9  28.6  28.9  25.2 99.0 99.00
2016 05 21 02 50  99  6.5  7.7  1.58  9.09  5.41 110 1014.3  28.6  28.9  25.3 99.0 99.00
2016 05 21 03 50  90  7.1  8.1  1.72  7.69  5.56 104 1014.8  28.7  28.9  25.0 99.0 99.00
2016 05 21 04 50  87  6.4  8.1  1.68  9.09  5.59 128 1014.6  28.6  28.9  25.2 99.0 99.00
2016 05 21 05 50  76  5.7  6.7  1.54  8.33  5.41 117 1014.2  28.4  28.9  25.1 99.0 99.00
2016 05 21 06 50  76  7.2  8.3  1.65  9.09  5.46 125 1013.7  28.4  28.9  25.1 99.0 99.00
2016 05 21 07 50  77  7.3  8.5  1.60  9.09  5.60 122 1013.3  28.3  28.9  24.9 99.0 99.00
2016 05 21 08 50  76  7.2  8.7  1.80  9.09  5.55 112 1013.4  28.3  28.9  25.1 99.0 99.00
2016 05 21 09 50  72  7.3  9.1  1.70  9.09  5.61 121 1013.5  28.3  28.8  25.0 99.0 99.00
2016 05 21 10 50  72  7.9  9.2  1.69  8.33  5.51 106 1013.6  28.3  28.8  24.9 99.0 99.00
2016 05 21 11 50  80  6.9  8.6  1.61  9.09  5.39 101 1014.3  28.4  28.7  25.0 99.0 99.00
2016 05 21 12 50  83  7.2  8.4  1.62  9.09  5.32 107 1014.7  28.6  28.7  24.7 99.0 99.00
2016 05 21 13 50  72  6.7  8.0  1.53  6.67  5.11 105 1015.2  28.6  28.7  25.0 99.0 99.00
2016 05 21 14 50  83  8.0  9.4  1.59  8.33  5.18 111 1015.3  28.7  28.7  24.7 99.0 99.00
2016 05 21 15 50  88  7.5  9.1  1.38  8.33  5.04 114 1015.2  28.7  28.7  24.9 99.0 99.00
2016 05 21 16 50  88  7.6  9.1  1.37  5.56  4.96 111 1014.9  28.7  28.8  24.8 99.0 99.00
2016 05 21 17 50  91  7.2  8.7  1.35  6.67  4.94 113 1014.4  28.8  28.8  24.8 99.0 99.00
2016 05 21 18 50  91  7.0  8.7  1.40  5.88  4.91 112 1014.0  28.8  28.9  24.8 99.0 99.00
2016 05 21 19 50  91  6.7  8.1  1.42  8.33  5.01 126 1013.3  28.8  28.9  25.2 99.0 99.00
2016 05 21 20 50  91  6.6  7.8  1.39  6.25  4.99  93 1012.8  28.9  28.8  24.9 99.0 99.00
2016 05 21 21 50  88  6.9  7.9  1.33  5.26  4.96  83 1012.7  28.9  28.9  24.7 99.0 99.00
2016 05 21 22 50  95  6.6  8.0  1.25  5.56  5.13  95 1012.7  28.8  28.9  24.8 99.0 99.00
2016 05 21 23 50  98  5.6  6.6  1.37  8.33  5.26 104 1013.1  28.6  28.8  25.1 99.0 99.00
2016 05 22 00 50  80  5.6  6.3  1.44  9.09  5.50 113 1013.5  28.5  28.8  24.8 99.0 99.00
2016 05 22 01 50  83  5.3  6.2  1.38  7.69  5.59 118 1014.1  28.5  28.9  24.7 99.0 99.00
2016 05 22 02 50  92  5.8  6.6  1.47  9.09  5.66 113 1014.4  28.6  28.9  24.6 99.0 99.00
2016 05 22 03 50  74  5.7  7.2  1.38  9.09  5.59 103 1014.7  28.4  28.9  25.0 99.0 99.00
2016 05 22 04 50  70  5.6  7.0  1.41  9.09  5.73 103 1014.6  28.4  28.9  24.7 99.0 99.00
2016 05 22 05 50  68  6.3  7.6  1.17  8.33  5.33  98 1013.6  28.3  28.8  24.5 99.0 99.00
2016 05 22 06 50  68  6.1  7.6  1.27  9.09  5.47 118 1013.2  28.2  28.8  24.5 99.0 99.00
2016 05 22 07 50  69  6.2  7.3  1.39  8.33  5.66 111 1012.9  28.1  28.9  24.3 99.0 99.00
2016 05 22 08 50  69  5.5  6.4  1.29  9.09  5.59 106 1012.5  28.0  28.8  24.5 99.0 99.00
2016 05 22 09 50  85  5.6  6.9  1.23  9.09  5.57 134 1012.5  28.1  28.7  24.4 99.0 99.00
2016 05 22 10 50  81  6.3  7.3  1.22  9.09  5.27 135 1012.6  28.2  28.7  24.0 99.0 99.00
2016 05 22 11 50  84  5.7  6.8  1.31  9.09  5.36 129 1013.1  28.2  28.8  24.4 99.0 99.00
2016 05 22 12 50  88  6.4  7.6  1.19  8.33  5.16 110 1013.3  28.5  28.9  24.2 99.0 99.00
2016 05 22 13 50  85  6.0  7.5  1.34  9.09  5.43 120 1013.6  28.5  28.9  24.7 99.0 99.00
2016 05 22 14 50  91  6.7  7.7  1.31  9.09  5.43 106 1013.7  28.5  28.9  24.7 99.0 99.00
2016 05 22 15 50  93  7.7  9.2  1.38  9.09  5.29 111 1013.7  28.6  29.0  24.1 99.0 99.00
2016 05 22 16 50  95  6.5  8.0  1.31  7.69  4.98 110 1013.5  28.6  29.1  24.3 99.0 99.00
2016 05 22 17 50  81  6.1  7.3  1.33  9.09  5.28  93 1012.9  28.7  29.1  23.9 99.0 99.00
2016 05 22 18 50  90  5.7  6.8  1.28  9.09  5.17  94 1012.2  28.6  29.2  24.3 99.0 99.00
2016 05 22 19 50  88  5.7  6.6  1.25  9.09  5.26 103 1011.7  28.6  29.2  24.4 99.0 99.00
2016 05 22 20 50  80  5.6  6.7  1.27  9.09  5.49  97 1010.9  28.7  29.3  24.6 99.0 99.00
2016 05 22 21 50  79  5.6  6.7  1.32  8.33  5.31  92 1010.5  28.6  29.2  24.9 99.0 99.00
2016 05 22 22 50  80  5.6  6.6  1.24  9.09  5.30  98 1010.7  28.6  29.2  24.3 99.0 99.00
2016 05 22 23 50  77  6.8  7.7  1.32  9.09  5.41 104 1011.0  28.6  29.1  24.0 99.0 99.00
2016 05 23 00 50  75  5.6  6.6  1.38  9.09  5.62 103 1011.7  28.5  29.1  24.9 99.0 99.00
2016 05 23 01 50  85  5.8  6.8  1.23  9.09  5.23 112 1012.6  28.6  29.0  24.8 99.0 99.00
2016 05 23 02 50  77  6.0  7.1  1.27  8.33  5.29 113 1012.9  28.5  29.0  24.8 99.0 99.00
2016 05 23 03 50  74  5.6  6.6  1.21  9.09  5.22 113 1013.3  28.4  29.0  25.0 99.0 99.00
2016 05 23 04 50  72  6.2  7.7  1.17  9.09  5.13  94 1013.0  28.4  29.0  25.2 99.0 99.00
2016 05 23 05 50  71  6.1  7.0  1.18  8.33  5.27 108 1012.7  28.4  29.0  25.1 99.0 99.00
2016 05 23 06 50  77  6.3  7.7  1.30  7.69  5.28 111 1012.1  28.3  29.0  25.3 99.0 99.00
2016 05 23 07 50  75  5.9  7.2  1.30  9.09  5.31 106 1011.7  28.2  29.0  25.0 99.0 99.00
2016 05 23 08 50  70  5.3  7.3  1.32  8.33  5.31 107 1011.4  28.0  29.0  25.1 99.0 99.00
2016 05 23 09 50  77  6.0  7.3  1.27  8.33  5.26 115 1011.1  28.2  29.0  25.0 99.0 99.00
2016 05 23 10 50  66  6.0  7.2  1.22  8.33  5.11 103 1011.1  28.2  29.0  25.3 99.0 99.00
2016 05 23 11 50  74  6.1  7.5  1.24  8.33  5.25 112 1011.5  28.5  29.0  25.5 99.0 99.00
2016 05 23 12 50  79  6.1  7.3  1.24  8.33  4.96 109 1011.6  28.6  29.0  25.5 99.0 99.00
2016 05 23 13 50  86  6.0  7.0  1.27  8.33  5.15  98 1012.1  28.7  29.0  25.6 99.0 99.00
2016 05 23 14 50 121  7.4  8.8  1.31  9.09  5.17 108 1012.0  27.8  29.0  25.2 99.0 99.00
2016 05 23 15 50  94  4.7  5.7  1.33  9.09  5.17 109 1012.5  28.2  29.1  25.9 99.0 99.00
2016 05 23 16 50  82  6.2  7.0  1.07  9.09  4.67 112 1012.5  28.4  29.1  25.7 99.0 99.00
2016 05 23 17 50  81  5.0  6.0  1.07  9.09  4.86 111 1012.7  28.6  29.2  25.6 99.0 99.00
2016 05 23 18 50  66  5.1  6.1  1.01  8.33  4.83 114 1012.3  28.7  29.3  26.0 99.0 99.00
2016 05 23 19 50  66  4.7  5.5  1.06  7.69  4.70 106 1011.6  27.7  29.2  25.2 99.0 99.00
2016 05 23 20 50  94  5.0  6.2  1.13  9.09  4.99 103 1011.1  27.9  29.2  24.8 99.0 99.00
2016 05 23 21 50  92  5.1  5.9  0.98  9.09  4.78 108 1010.7  28.7  29.2  26.3 99.0 99.00
2016 05 23 22 50  93  5.2  6.2  1.03  9.09  4.93 126 1011.0  28.7  29.2  25.8 99.0 99.00
2016 05 23 23 50  98  5.1  6.0  1.05  8.33  4.98 106 1011.1  28.7  29.0  26.0 99.0 99.00
2016 05 24 00 50  95  5.7  6.5  1.07  8.33  5.29 103 1011.9  28.7  28.9  26.2 99.0 99.00
2016 05 24 01 50  89  6.5  7.5  1.02  7.69  4.92 106 1012.4  28.7  28.9  26.2 99.0 99.00
2016 05 24 02 50  88  5.7  6.5  1.05  9.09  4.62 103 1013.0  28.7  28.9  26.3 99.0 99.00
2016 05 24 03 50  82  6.7  8.1  0.97  6.67  4.60 111 1013.4  28.7  28.9  26.2 99.0 99.00
2016 05 24 04 50  87  6.6  7.6  1.08  7.69  4.84 124 1013.4  28.7  28.8  26.2 99.0 99.00
2016 05 24 05 50  85  6.1  7.4  1.10  6.25  4.90 105 1012.9  28.6  28.8  26.0 99.0 99.00
2016 05 24 06 50  83  5.5  6.6  1.11  6.67  5.19  99 1012.5  28.5  28.7  26.2 99.0 99.00
2016 05 24 07 50  77  5.2  6.2  1.10  8.33  5.12 113 1012.3  28.4  28.7  26.3 99.0 99.00
2016 05 24 08 50  76  5.3  6.3  1.19  8.33  5.32 102 1011.9  28.4  28.7  26.3 99.0 99.00
2016 05 24 09 50  78  5.0  6.0  1.21  8.33  5.49  98 1011.8  28.4  28.7  26.4 99.0 99.00
2016 05 24 10 50  83  6.3  7.6  1.21  9.09  5.31 101 1012.6  28.5  28.7  26.5 99.0 99.00
2016 05 24 11 50  88  6.1  7.8  1.38  9.09  5.77  95 1013.2  28.5  28.8  26.6 99.0 99.00
2016 05 24 12 50  95  5.6  6.6  1.45  9.09  5.56 103 1013.5  28.9  28.8  26.8 99.0 99.00
2016 05 24 13 50  87  5.5  6.7  1.67  9.09  5.95  92 1013.9  28.9  28.8  26.5 99.0 99.00
2016 05 24 14 50 102  5.2  6.6  1.59  9.09  5.91 110 1014.1  28.9  28.8  26.6 99.0 99.00
2016 05 24 15 50  86  4.8  5.9  1.55  9.09  5.88 114 1014.6  28.9  29.0  26.7 99.0 99.00
2016 05 24 16 50  96  5.9  6.8  1.54  8.33  5.88 102 1014.8  29.0  29.1  26.6 99.0 99.00
2016 05 24 17 50  90  5.9  6.7  1.40  9.09  5.69 107 1014.8  29.1  29.0  26.7 99.0 99.00
2016 05 24 18 50  86  4.4  5.1  1.34  9.09  5.41 120 1014.3  29.0  29.1  27.0 99.0 99.00
2016 05 24 19 50  90  5.6  7.2  1.30  9.09  5.43 115 1013.4  29.1  29.1  26.9 99.0 99.00
2016 05 24 20 50 106  4.6  6.0  1.28  9.09  5.38 115 1013.2  28.6  29.1  26.6 99.0 99.00
2016 05 24 21 50  93  5.3  6.0  1.21  9.09  5.09 122 1013.1  28.6  29.1  26.5 99.0 99.00
2016 05 24 22 50  90  6.6  7.5  1.14  9.09  4.92 100 1012.9  29.0  29.1  26.3 99.0 99.00
2016 05 24 23 50  91  5.5  6.3  1.24  8.33  4.93 100 1013.2  28.8  28.9  26.5 99.0 99.00
2016 05 25 00 50  91  4.3  4.9  1.34  9.09  5.45  98 1013.8  28.8  28.9  26.8 99.0 99.00
2016 05 25 01 50  82  4.8  6.0  1.21  8.33  5.38  99 1014.3  28.8  28.9  26.9 99.0 99.00
2016 05 25 02 50  80  6.1  7.3  1.19  8.33  5.43 110 1014.6  28.6  28.9  26.6 99.0 99.00
2016 05 25 03 50  71  5.5  6.9  1.14  9.09  5.22  95 1015.0  28.7  28.9  26.9 99.0 99.00
2016 05 25 04 50  86  5.3  6.2  1.15  9.09  5.27  96 1014.4  28.6  29.0  26.8 99.0 99.00
2016 05 25 05 50  78  4.4  5.1  1.08  9.09  5.38 111 1014.3  28.5  28.9  26.9 99.0 99.00
2016 05 25 06 50  78  6.9  8.2  1.02  8.33  5.30 101 1013.7  28.5  28.9  26.4 99.0 99.00
2016 05 25 07 50  68 13.7 16.5  1.04  9.09  5.17 100 1013.1  26.5  29.0  24.5 99.0 99.00
2016 05 25 08 50  75  9.7 11.2  1.30  9.09  4.45  84 1013.5  27.0  28.7  25.0 99.0 99.00
2016 05 25 09 50  91  8.5 10.5  1.49  9.09  4.89  88 1013.9  27.2  28.7  25.0 99.0 99.00
2016 05 25 10 50  94  9.6 11.5  1.78  7.69  4.99  97 1014.1  27.8  28.8  24.8 99.0 99.00
2016 05 25 11 50  95  7.5 10.0  1.88  6.25  5.14  71 1014.7  28.0  28.8  24.4 99.0 99.00
2016 05 25 12 50  87  7.8  9.2  1.96  6.67  5.33  83 1014.7  28.2  28.8  24.3 99.0 99.00
2016 05 25 13 50  91  6.9  8.1  1.86  7.14  5.41  75 1015.2  28.0  28.7  24.4 99.0 99.00
2016 05 25 14 50  93  6.4  7.5  2.09  6.25  5.65  76 1015.1  27.9  28.8  24.4 99.0 99.00
2016 05 25 15 50  87  6.6  7.8  2.38  7.69  5.98  88 1015.2  28.0  28.9  24.3 99.0 99.00
2016 05 25 16 50  72  7.1  8.6  2.12  8.33  5.92  94 1015.0  28.2  28.9  24.3 99.0 99.00
2016 05 25 17 50  72  6.5  7.8  1.97  8.33  5.81  95 1014.4  28.3  28.9  24.6 99.0 99.00
2016 05 25 18 50  77  7.1  8.2  1.84  7.69  5.61  87 1014.2  28.5  29.0  24.8 99.0 99.00
2016 05 25 19 50  69  6.5  7.8  1.85  9.09  5.78 101 1013.8  28.6  29.0  24.9 99.0 99.00
2016 05 25 20 50  65  5.1  6.3  1.76  9.09  5.69  94 1013.5  28.6  29.1  24.3 99.0 99.00
2016 05 25 21 50  60  6.4  7.4  1.94  7.69  6.27  91 1013.1  28.6  29.0  25.5 99.0 99.00
2016 05 25 22 50  72  7.7  9.0  1.97  8.33  6.12  89 1013.3  28.8  28.9  24.9 99.0 99.00
2016 05 25 23 50  71  7.2  8.5  2.13  9.09  6.22  94 1013.8  28.7  28.9  25.0 99.0 99.00
2016 05 26 00 50  74  8.1  9.5  2.22  9.09  6.54  85 1014.2  28.7  29.0  25.0 99.0 99.00
2016 05 26 01 50  79  7.9  9.3  2.17 10.00  6.33  99 1014.6  28.7  29.0  25.1 99.0 99.00
2016 05 26 02 50  90  8.5 10.0  2.03 10.00  6.10  82 1014.7  28.8  29.0  24.4 99.0 99.00
2016 05 26 03 50  86  7.2  8.7  2.03 10.00  6.19  85 1014.8  28.6  29.0  24.3 99.0 99.00
2016 05 26 04 50  80  6.7  7.9  2.01 10.00  6.09  83 1014.4  28.5  29.0  24.8 99.0 99.00
2016 05 26 05 50  84  6.9  8.2  2.16 10.00  6.49  85 1013.7  28.5  29.0  24.3 99.0 99.00
2016 05 26 06 50  79  6.7  8.8  2.18 10.00  6.48  91 1013.0  28.4  29.0  24.4 99.0 99.00
2016 05 26 07 50  76  8.3 10.2  2.24 10.00  6.68  90 1012.1  28.3  29.0  24.7 99.0 99.00
2016 05 26 08 50  80  7.7  9.1  2.48  9.09  6.90  80 1012.2  28.5  29.0  24.0 99.0 99.00
2016 05 26 09 50  77  6.5  7.9  2.27 10.00  6.86  92 1012.4  28.4  28.9  24.3 99.0 99.00
2016 05 26 10 50  70  5.5  6.4  2.29 10.00  6.75  99 1012.7  28.3  28.9  24.2 99.0 99.00
2016 05 26 11 50  68  5.1  6.1  2.11 10.00  6.79  99 1013.4  28.4  28.9  24.5 99.0 99.00
2016 05 26 12 50  63  6.3  7.3  1.56 10.00  6.04 100 1013.7  28.4  28.8  24.6 99.0 99.00
2016 05 26 13 50  87  6.9  8.6  1.73 10.00  6.13 101 1013.4  28.4  28.8  24.7 99.0 99.00
2016 05 26 14 50  83  6.6  7.9  1.75 10.00  6.24  92 1013.5  28.5  28.9  24.8 99.0 99.00
2016 05 26 15 50  76  6.3  7.9  1.54 10.00  5.88 101 1013.6  28.2  28.9  24.9 99.0 99.00
